Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,38.0,Nacional,Muy bueno,4,17,"""Museo Diego Rivera""","""Por fuera es facil perder de vista pero una vez dentro te llevas una gran impresion, muy bien acondicionado y con mucho que ver dentro desde pinturas hasta muebles de la epoca.""",México,Español,PC,2015-05-03,positivo
Femenino,40.0,Internacional,Excelente,5,71,"""A real Historical Journey""","""Muchas cosas geniales, pero para mí lo más destacado de la casa son los dos desnudos de su esposa y su amante colgados uno al lado del otro"".",Estados Unidos,Inglés,PC,2015-05-02,positivo
Femenino,33.0,Nacional,Muy bueno,4,6,"""Interesante""","""La casa es muy bonita. Encuentras algunas obras de él y también de otros pintores. Revisar horarios antes de ir ya que cierran temprano los domingos.""",México,Español,PC,2015-05-01,positivo
Masculino,38.0,Nacional,Excelente,5,531,"""Obligatorio""","""Visita obligatoria a este pequeño museo, que ofrece parte de la obra de Diego, así como un vistazo rápido a la casona. Descuentos para estudiantes con credencial.""",México,Español,Móvil,2015-04-30,positivo
Masculino,56.0,Nacional,Excelente,5,3,"""Visita obligatoria en Guanajuato""","""Impecable el cuidado de las obras de Diego Rivera, la casa museo está muy bien adecuada para que la visita sea una experiencia gratificante y enriquecedora. Mis sinceras felicitaciones a los encargados.""",México,Español,PC,2015-04-29,positivo
Masculino,,Nacional,Excelente,5,9,"""Caminar historia""","""Es impresionante remontarse a la casa que vio nacer al mas grande artista mexicano, como creció y varias de sus pinturas. Uno de los mejores museos del país que aunque es pequeño presenta mas grandes tesoros que muchos otros.""",México,Español,Móvil,2015-04-28,positivo
Femenino,67.0,Nacional,Excelente,5,8,"""Lovely Collection""","""Impresionado con la cantidad de arte encantador en este museo. Es muy interesante ver las casas natales de las celebridades"".",México,Inglés,PC,2015-04-27,positivo
Masculino,54.0,Nacional,Excelente,5,50,"""Excelente visita""","""Un lugar moderno con antigüedades excelente combinación y las pinturas ni que decir , Hay mucha información , excelente lugar para visitar y pasar un excelente momento con la familia y amigos.""",México,Español,Móvil,2015-04-26,positivo
Masculino,22.0,Internacional,Muy bueno,4,23,"""Excellent option""","""Fui con mis amigos a conocer un poco más de Diego Rivera, ¡y valió la pena! $20 pesos la entrada, bastante accesible. La obra permanente realizada por el mismo Rivera fue deliciosa y rica, y además hay diferentes exposiciones. Será tómate al menos un par de horas para apreciarlo todo, no puedes tomar fotos del trabajo de Rivera"".",Estados Unidos,Inglés,Móvil,2015-04-25,positivo
Femenino,44.0,Internacional,Excelente,5,88,"""Timeline of an artist""","""¿Qué es lo que más me gusta? Tienes la oportunidad de experimentar algo que desencadena una conexión con el artista, no solo con la obra de arte en sí. A medida que recorres la casa de su infancia, puedes sentirlo evolucionar como artista y como persona. Lo mejor presentación en un museo que he experimentado. Todos los museos estatales grandes y brillantes deberían tomar nota"".",Indonesia,Inglés,PC,2015-04-24,positivo
Femenino,69.0,Internacional,Muy bueno,4,35,"""Worth a short visit""","""Realmente genial ver este hito histórico, la casa en la que nació Diego Rivera. El primer piso está amueblado con piezas de época, aunque carece de letreros que lo expliquen. Los otros pisos tienen principalmente obras de Rivera, no muchas obras conocidas. , pero fue divertido ver algunos de sus bocetos y obras tempranas más oscuras"".",Estados Unidos,Inglés,PC,2015-04-23,positivo
Femenino,36.0,Internacional,Excelente,5,12,"""¡100% arte!""","""Un lugar mágico y pintoresco, sin duda uno de los lugares más llenos de vida. Vale la pena la visita.""",Venezuela,Español,Móvil,2015-04-22,positivo
Femenino,60.0,Internacional,Regular,3,24,"""Interesante""","""Fue la casa dónde nació Diego Rivera y vivió hasta los 6 años, el mobiliario fué adquirido para ofrecer al visitante ""el toque de la época"". En general me pareció interesante, hay algunas obras de Diego que no son conocidas, pues nunca llegaron a hacerse, y resulta muy atractivo verlos.""",Panamá,Español,Móvil,2015-04-21,neutral
Femenino,58.0,Nacional,Muy bueno,4,75,"""Me gustó su estilo moderno""","""Muy bonito, moderno y con información importante de cada una de sus obras,en una area del museo se exponen objetos personales , la habitación donde dormia, etc. en otras salas sus obras mas importantes, retratos de Frida , en general bien....deben visitarlo.""",México,Español,PC,2015-04-20,positivo
Femenino,55.0,Nacional,Muy bueno,4,13,"""Pintoresco""","""Me encanta la historia de esta hermosa pareja, soy pintora y me dio gusto conocer sus antepasados, casa, pinturas, ropajes, etc. Muy bien para las generaciones venideras, que conozcan y que sepan que como México, no hay dos.""",México,Español,PC,2015-04-19,positivo
Masculino,67.0,Internacional,Muy bueno,4,33,"""Good museum with average collection""","""Por el precio (20 pesos - niños gratis) este es un gran museo para aprender más sobre Diego. La colección no es la mejor, pero la casa en sí se ha mantenido en buenas condiciones y si estás en GTO, definitivamente vale la pena visita. Date aproximadamente una hora para el recorrido. Es tranquilo en las mañanas temprano. Fuimos alrededor de las 10:00 y prácticamente teníamos el lugar para nosotros"".",Canadá,Inglés,PC,2015-04-18,positivo
Femenino,52.0,Internacional,Muy bueno,4,38,"""Moderno e informativo""","""Hay información disponible en cada área y tienen una buena colección de obras del artista así como exposiciones temporales de otros.""",Alemania,Español,PC,2015-04-17,positivo
Masculino,62.0,Internacional,Excelente,5,81,"""Excellent presentation""","""El museo brinda al visitante una excelente percepción de la vida y obra de Rivera. Definitivamente vale la pena una visita"".",Estados Unidos,Inglés,PC,2015-04-16,positivo
Femenino,26.0,Internacional,Regular,3,21,"""Worth seeing""","""Vale la pena verlo si eres fanático de su trabajo, en su mayoría réplicas de su trabajo y restauración de la casa de su infancia"".",Estados Unidos,Inglés,PC,2015-04-15,neutral
Femenino,30.0,Internacional,Excelente,5,17,"""Great Museum!""","""Definitivamente pase por aquí si está interesado en aprender más sobre Diego Rivera y ver algunos de sus primeros dibujos"".",Estados Unidos,Inglés,PC,2015-04-14,positivo
Femenino,37.0,Internacional,Regular,3,434,"""Buen museo""","""La casa natal de Diego Rivera se visita para observar el mobiliario en la planta baja y parte de su obra y bocetos en las superiores. Es interesante su biografía que se exhibe en un patio.""",Uruguay,Español,PC,2015-04-13,neutral
Masculino,34.0,Internacional,Muy bueno,4,29,"""Vale la pena""","""Puedes visitar la casa donde nació Diego Rivera. El lugar está bien acomodado, no es caro y nos resultó interesante.""",España,Español,PC,2015-04-12,positivo
Masculino,75.0,Internacional,Muy bueno,4,215,"""Visita de lujo""","""Para cualquier persona interesada en el arte, aunque no sea un gran conocedor, es imperativo visitar la casa de Diego Rivera cuando esté en Guanajuato. La forma en que se ha conservado esa casa y las piezas de Rivera que se exhiben hacen de la visita algo interesantísimo, quizás más que otros sitios publicitados como atracciones de esta ciudad. De hecho, es toda una oportunidad ver en retrospectiva ciertos trabajos de Rivera, incluyendo obras en las que de alguna forma participó su también famosa esposa Frida Kahlo.""",Costa Rica,Español,PC,2015-04-11,positivo
Masculino,63.0,Internacional,Muy bueno,4,195,"""El pintor y su dama""","""La casa donde vivió Diego Rivera es cobijo de un museo en su memoria. Y de Frida Calo, su compañera de vida. Las obras de Rivera son el centro de la exposición, obviamente. Pero la presencia de la Calo es permanente y equilibra perfectamente la presencia, como fue en vida. Los variados recursos del pintor y escultor se pueden apreciar en plenitud en este hermoso y bien presentado museo.""",Chile,Español,PC,2015-04-10,positivo
Masculino,65.0,Internacional,Excelente,5,176,"""Imposible ir a México y no visitarla""","""A pesar de que es posible verlas en varios lugares de México, tenerlas acá reunidas es un privilegio.""",Argentina,Español,PC,2015-04-09,positivo
Femenino,37.0,Internacional,Muy bueno,4,5,"""Mucho gusto, Don Diego""","""Un interesante recorrido por un aspecto de la vida de un artista fascinante, opacado a ratos por su talentosa esposa, de hecho, en la tienda del museo, consigues más cosas de Frida que del mismo Diego. Descubrir la variedad de estilos que trabajó Diego fue toda una sorpresa.""",Venezuela,Español,PC,2015-04-08,positivo
Femenino,40.0,Nacional,Muy bueno,4,101,"""¡Historia!""","""Lugar donde vivió este gran pintor y escultor mexicano, conoces su casa, su estudio, su habitación, ropa, cosas personales, la casa muy interesante :)""",México,Español,PC,2015-04-07,positivo
Masculino,,Nacional,Muy bueno,4,5,"""Gran museo""","""Casa donde nacio y vivio un tiempo Diego Rivera, excelente restauracion, grandes exposiciones de Diego y otros autores.""",México,Español,Móvil,2015-04-06,positivo
Masculino,53.0,Internacional,Excelente,5,75,"""Muy buena experiencia""","""Con un precio muy bueno, no solo se hace uno a la idea de como era la casa cuando nació y la habito este artista mexicano, sino que ta,bien esta abierta a nuevas propuestas de otros artistas jóvenes y por supuesto la obra de Rivera por sus diferentes etapas, lo que mas me gusto la colección de acuarelas alusivas al Popol Vuh.""",Colombia,Español,PC,2015-04-05,positivo
Femenino,72.0,Internacional,Muy bueno,4,245,"""Evocación de las condiciones de vida de Diego Rivera niño""","""La casa se merece una visita, incluso si las reconstrucciones no son genuinas y exposiciones temporales es un buen enfoque para los artistas modernos.""",Francia,Francés,PC,2015-04-04,positivo
Femenino,20.0,Nacional,Regular,3,113,"""Hay que visitar este lugar sin altas expectativas""","""Como toda casa natal de gente que admiramos hay que visitarla si se tiene la oportunidad. El inmueble adaptado a museo tiene el único atractivo de saber que allí nació Diego Rivera y alguna expo temporal que pueda ser de interés.""",México,Español,PC,2015-04-03,neutral
Masculino,38.0,Internacional,Muy bueno,4,24,"""Cool""","""Es genial. No es una visita obligada, pero lo recomiendo. Diego Rivera probó muchos estilos diferentes y es genial ver su transformación. Había una banda de rock tocando en vivo en la sección al aire libre. Me colé hasta el tercero. piso quitando el bloqueador en el elevador. ¡Obtuve una vista espectacular de la ciudad!""",Chile,Inglés,Móvil,2015-04-02,positivo
Masculino,,Nacional,Excelente,5,10,"""Must See in Guanajuato""","""Este es un lugar increíble que no debes perderte cuando estés en Guanajuato. Tiene muchos de los primeros trabajos de Rivera que no había visto en ningún otro lado. Definitivamente vale la pena echarle un vistazo"".",México,Inglés,PC,2015-04-01,positivo
Masculino,58.0,Nacional,Excelente,5,146,"""Para conocer un poco más de Diego Rivera""","""Quiero aclarar que ésta es la casa donde nació y vivió sus primeros años Diego Rivera por lo tanto sólo encontrarás pinturas, diseños y bocetos principalmente de Diego, no es la casa de Diego y Frida ya que ésta se ubica en el barrio de Coyoacán de la Ciudad de México y es mejor conocida como la Casa Azul por su color azul añil. Aquí si encuentras un dibujo al desnudo de Dolores Olmedo quien formó la colección que se encuentra también en la Ciudad de México en Xochimilco en el Museo Dolores Olmedo. Retomando la Casa de Diego Rivera aquí puedes encontrar una muestra de sus primeras pinturas desde que era un adolescente; también encuentras pinturas de la época de sus primeros viajes a Europa sobre todo Paris Francia y se nota la influencia que tuvo en esa época. Hay un dibujo boceto que en lo personal me llamó mucho la atención que es la cara de Hernán Cortéz que no es la clásica cara que conocemos en las ilustraciones sino la de un personaje al que se le nota la avaricia y mezquindad; dicho personaje se encuentra ya plasmado y concluído en uno de los murales que se encuentran en Palacio Nacional de la Ciudad de México. Tuve la suerte de estar presente en una pequeña obra teatral de un grupo de actores locales ya que la casa también cuenta con un pequeño teatro en la parte superior, cuenta también con librería y área de dibujo creativo con maestra para niños, puedes comprar libros posters ó souvenirs.""",México,Español,PC,2015-03-31,positivo
Femenino,45.0,Internacional,Muy bueno,4,118,"""A Must for Art Lovers""","""Por solo $20 pesos, este museo y exhibición de arte fue una ganga. El edificio en sí es hermoso, con una mezcla de patio de estilo español fusionado con modernas paredes de vidrio que dejan entrar mucha luz. La variedad del arte de Diego a lo largo de los años fue realmente interesante y hubo fueron buenas explicaciones en inglés/español. ¡Definitivamente vale la pena verlos si te interesa Diego o el arte!""",Inglaterra,Inglés,PC,2015-03-30,positivo
Femenino,50.0,Internacional,Excelente,5,36,"""Excelente""","""El museo de Diego Rivera funciona en lo que fue su casa natal, su habitaciones se han restaurado recreando sus primeros años de vida en el lugar a lo que se le agregaron salas donde se puede apreciar una importante parte de su obra. El personala es muy atento. No te lo podes perder.""",Argentina,Español,PC,2015-03-29,positivo
Femenino,39.0,Internacional,Regular,3,26,"""Lindo""","""Es la casa en la que nació Diego Rivera. En la casa se ven los muebles y la ambientación de la época. y ADEMÁS Hay una exposición de arte de su obra y de otros artistas también.""",Argentina,Español,PC,2015-03-28,neutral
Masculino,53.0,Nacional,Excelente,5,43,"""Es única vengan""","""Todo es marabilloso, además la atencion guiada es unica.su decoracion sus cosas de don diego son barbaras, que vida la de frida verdad, no me gusto que huele a viejo.""",México,Español,PC,2015-03-27,positivo
Femenino,41.0,Internacional,Regular,3,37,"""Interesting but art not exceptional""","""Esta es una casa interesante para mirar alrededor y tener una idea de los primeros años de vida de Diego Rivera, pero su mejor trabajo está en otra parte, vimos mucho mejor en la casa de Frida Kahlo y el Museo Dolores Almeda en la Ciudad de México"".",España,Inglés,PC,2015-03-26,neutral
Femenino,24.0,Internacional,Muy bueno,4,81,"""Interesante y bello""","""Tiene una importante obra de Rivera que suele ser más desconocida. Vale la pena ir, es bonito y muy interesante. Además tiene obra plástica de otros artistas.""",Argentina,Español,PC,2015-03-25,positivo
Femenino,21.0,Nacional,Excelente,5,12,"""Hasta las 6""","""Aquí nació y en esta casa vivió Diego hasta los 6años, vale la pena pagar los 20 pesos para conocer algunos de los muebles originales y algunas replicas. Casa rescatada por una de sus hijas, promesa que le había hecho a su padre un año antes de morir Rivera. Por medio de una cooperación voluntaria un actor personificado les da el recorrido de toda la casa, vale la pena lo escuchen, muy original ese hecho. Nos encantó visitar esa casona y ver muchas de sus obras y genialidades.""",México,Español,Móvil,2015-03-24,positivo
Femenino,27.0,Internacional,Excelente,5,36,"""Excellent Museum""","""Hicimos un recorrido por el museo durante un recorrido más largo por la ciudad con el guía turístico Manuel. (Pregunte por Manuel. ¡Habla un inglés excelente y es un guía turístico increíble!) Este es un museo hermoso con mucho que ver: el nacimiento lugar y hogar temprano de Diego Rivera y una gran cantidad de algunas pinturas y dibujos muy interesantes. Una visita obligada"".",Estados Unidos,Inglés,PC,2015-03-23,positivo
Femenino,,Nacional,Excelente,5,6,"""EL GRAN PINTOR""","""Su casa museo presenta muebles que uso de niño este gran pintor. Sobresale la numerosa colección de pinturas valiosisimas artistica y economicamente de este grandisimo pintor mexicano. Ademas venden mucha obra escrita sobre el arte y en particular la pintura.""",México,Español,PC,2015-03-22,positivo
Femenino,30.0,Internacional,Excelente,5,22,"""Very enriching cultural experience""","""La casa de Diego Rivera es un lugar muy recomendable para visitar. Tienen algunos de sus cuadros, fotos, etc. Hay un pequeño cine donde pasan una película sobre su vida.""",Canadá,Inglés,PC,2015-03-21,positivo
Femenino,44.0,Internacional,Excelente,5,62,"""Espacio de historia y arte""","""Lo que más me gustó es que hay 2 pisos enteros de trabajos de Diego, son los únicos que no se pueden fotografiar.""",Argentina,Español,PC,2015-03-20,positivo
Femenino,32.0,Nacional,Excelente,5,11,"""¡Precioso lugar!""","""Es preciosa la casa, tiene todo en su lugar como si aun la habitaran Diego y Frida. Deberian vender mas recuerditos.""",México,Español,PC,2015-03-19,positivo
Femenino,,Internacional,Muy bueno,4,5,"""Here Frida is Diego's wife, not Diego playing second fiddle to Frida!""","""Bien documentado. Me gustan especialmente los dibujos, las litografías; la sección dedicada a los trabajos realizados cuando estalló el Paricutín fue excelente. Se reproduce el famoso mural con todos los que son alguien en la historia de México, con una clave de todos los personajes. Bueno, es cierto que la documentación está en español, pero supongo que podría obtener un recorrido en inglés si lo solicita, ya que Guanajuato es una ciudad universitaria con mucha actividad literaria e histórica"".",Estados Unidos,Inglés,PC,2015-03-18,positivo
Femenino,19.0,Nacional,Muy bueno,4,26,"""Buenas exposiciones""","""No olviden visitar el último piso. Un vistazo a la vida íntima de Diego Rivera, el lugar está lleno de detalles. Ve descansado, pues hay muchas escaleras.""",México,Español,PC,2015-03-17,positivo
Femenino,52.0,Internacional,Muy bueno,4,157,"""Worth a trip; photograpry not allowed however""","""La mayoría de los pueblos de origen de artistas famosos posteriores reclaman a sus nativos después de su muerte y sacan provecho del nombre. Diego Rivera nació en Guanajuato, pero parece haberse ido a París para recibir formación artística. Este pequeño museo incluye varios de sus obras tempranas pero pocas de las pinturas de tipo mural por las que es mayormente famoso.Curiosamente, el museo no permite ninguna foto de las pinturas ni siquiera por una tarifa, pero puede tomar fotos del edificio en sí y de un facsímil de un mural que incluye a la Sra. Kahlo"".",Estados Unidos,Inglés,PC,2015-03-16,positivo
Femenino,34.0,Internacional,Excelente,5,64,"""Interesting for any Art Lover""","""Aprovecha la oportunidad de ver algunas de las obras de arte más importantes de México. Diego Rivera fue uno de los artistas más importantes de nuestro tiempo. Si eres una persona que disfruta del arte en todas sus formas, este museo te resultará muy interesante porque no Diego solo pintaba, tuvo varios estilos de pintura a lo largo de su vida, estaba constantemente aprendiendo cosas nuevas, lo que hace que sea más interesante de ver. La casa fue la casa real en la que nació Diego y vivió allí hasta los seis años. La casa es muy interesante ya que ha sido renovado con amenidades modernas es una hermosa mezcla entre lo antiguo y lo nuevo. Actualmente esta en construccion, se estan agregando nuevas areas de museo y cuando este terminado sera mas espectacular.""",Estados Unidos,Inglés,PC,2015-03-15,positivo
Femenino,39.0,Internacional,Excelente,5,14,"""Very interesting!""","""Aprovecha esta oportunidad de ver más de 150 imágenes de Diego. El museo está en la casa de Diego y te inspirará la variedad de estilo que mostró este artista. Es casi como si estuviera allí, en cada esquina. Un maravillosa colección, sin duda hace una parada... y maravillarse con las pinturas. El personal es muy agradable y amable, ¡sin duda vale la pena el tiempo!""",Estados Unidos,Inglés,PC,2015-03-14,positivo
Masculino,,Nacional,Excelente,5,23,"""Gran colección de obras de Rivera""","""Una casa ubicada en el centro de la ciudad, sorprendido por la cantidad de obras que alberga de Diego Rivera, no recuerdo ningún otro lugar con tal concentración Si es amante del arte es un lugar que no debe perderse.""",México,Español,PC,2015-03-13,positivo
Femenino,57.0,Internacional,Excelente,5,186,"""Very interesting""","""No me había dado cuenta de que Rivera había utilizado tantos estilos de pintura a lo largo de los años hasta que vi esta exposición. Propiedad bien restaurada y convertida, además de exposiciones temporales cambiantes de otros artistas/escultores"".",España,Inglés,PC,2015-03-12,positivo
Masculino,30.0,Internacional,Excelente,5,10,"""Diego Rivera Museum""","""Una visita obligada si se visita Guanajuato. Cubre el arte y la vida de Diego Rivera. También muestra el arte de artistas locales. Recomiendo encarecidamente una visita a este museo"".",Estados Unidos,Inglés,PC,2015-03-11,positivo
Masculino,68.0,Internacional,Muy bueno,4,721,"""Buena colección""","""El museo está muy bien establecido con diferentes ambientes. Además de algunas obras de Rivera, tiene otros importantes artistas, pasados ​​y presentes.""",Brasil,Portugués,PC,2015-03-10,positivo
Femenino,42.0,Internacional,Excelente,5,25,"""Interesting""","""Este museo está en la casa de la infancia de Diego Rivera, donde su gemelo de 2 años murió a la edad de dos años y donde sus padres permanecieron durante varios años mientras Diego era un niño antes de mudarse a la Ciudad de México. El primer piso es una reconstrucción de esa casa. Arriba hay varios pisos de un espacio tranquilo ahora lleno de su arte. En el corazón de Guanajuato, este espacio es un tributo al artista nativo digno de visitar sin importar su política"".",Estados Unidos,Inglés,PC,2015-03-09,positivo
Masculino,65.0,Internacional,Muy bueno,4,173,"""There are better places to view Diego's work""","""El Museo Diego en Guanajuato es una mezcla curiosa de arquitectura antigua y nueva. Lo antiguo es la casa donde nació Diego y su mobiliario es interesante, pero lo encontré abrumado por una adición moderna de acero y vidrio de alta tecnología que no tenía relación a la casa. Sin embargo, la colección es interesante ya que muestra un lado del trabajo de Diego que normalmente no se ve, obras pequeñas y trabajo que fue influenciado durante su tiempo en Europa. No hay ninguno de los murales por los que es famoso, pero hay algunos bocetos preliminares de temas que se encuentran en sus murales. El museo cuenta con una pequeña librería "".",Estados Unidos,Inglés,PC,2015-03-08,positivo
Masculino,50.0,Internacional,Excelente,5,155,"""Gran museo""","""Sí, los museos mexicanos. Didáctica que son casi todos de un portador. Aquí es honrado pintor. Al mismo tiempo, es su lugar de nacimiento y oh con Frida todavía estaba casado. Particularmente bueno, me gustó la combinación de edificios históricos y museo muy moderno.""",Alemania,Francés,PC,2015-03-06,positivo
Masculino,46.0,Internacional,Muy bueno,4,29,"""You have to stop here""","""Visitamos el museo de camino al museo de la alhóndiga. Está bien organizado y muestra un aspecto importante de este mundialmente famoso pintor y muralista mexicano"".",Costa Rica,Inglés,PC,2015-03-05,positivo
Femenino,53.0,Internacional,Muy bueno,4,302,"""Interesting, varied collection""","""La colección de tres pisos incluía una exhibición de una de las benefactoras de Diego Rivera, con un desnudo de ella. (No puede ser demasiado sorprendente). Me sorprendió la amplia gama de su arte. Sus primeros trabajos, incluidos los paisajes, son no suele verse. En realidad, ¡no tenía idea! En el tercer piso hay una réplica (creo) de uno de sus murales. Si bien este museo no es tan popular como la Ciudad de México, fue divertido ver tantas y variadas piezas. Vale la pena tu tiempo"".",Estados Unidos,Inglés,PC,2015-03-05,positivo
Masculino,73.0,Internacional,Excelente,5,394,"""Wonderful Remodel""","""Habíamos visitado la casa hace unos años. Ahora hay muchas habitaciones nuevas y un ascensor. Aún así, las atracciones principales son todas las pinturas eclécticas de Diego Rivera que abarcan tantas décadas"".",Canadá,Inglés,PC,2015-03-03,positivo
Femenino,64.0,Internacional,Excelente,5,32,"""A must-see""","""Quedamos muy impresionados con este lugar y su colección. Incluso si no eres fanático de los murales de Rivera, si te gusta el arte, este museo debe estar en la parte superior de tu lista. No puedo creer que la entrada cueste solo 20 pesos. En serio, wow.""",Estados Unidos,Inglés,PC,2015-03-01,positivo
Masculino,,Internacional,Regular,3,34,"""Quiet and nice""","""Una pequeña perla, muy bien presentada y tranquila. Hay algunas exhibiciones especiales escondidas en el último piso"".",Estados Unidos,Inglés,PC,2015-02-28,neutral
Masculino,67.0,Nacional,Muy bueno,4,326,"""Interestinng""","""La antigua casa de Diego y Frieda... interesante 3 pisos. Decepcionado, algunas de sus obras populares no están en exhibición y obras de arte de piezas que no son de Diego, pero son interesantes"".",México,Inglés,PC,2015-02-21,positivo
Femenino,64.0,Internacional,Muy bueno,4,88,"""Art buffs! Don't miss this!""","""Algunos trabajos tempranos interesantes de Rivera y una mirada a esta casa de la infancia. También otras exhibiciones. El edificio en sí es interesante"".",Estados Unidos,Inglés,PC,2015-02-19,positivo
Masculino,43.0,Nacional,Muy bueno,4,90,"""La Casa de Diego y Frida""","""La casa de Diego Rivera y Frida Kahlo, esta bonita y grande, en cada cuarto puedes admirar obras de los dos artistas, obras impresionantes, si vas a Guanajuato, tienes que visitarlo.""",México,Español,PC,2015-02-18,positivo
Masculino,28.0,Internacional,Excelente,5,142,"""Desde afuera""","""No pude entrar, era lunes! Tener en cuenta... El barrio donde está la casa y el museo es precioso para caminarlo, así que fueron fotos del frente y un paseo por la zona, que bien vale la pena perderse por ahí.""",Argentina,Español,PC,2015-02-16,positivo
Masculino,,Nacional,Excelente,5,19,"""Remodelada y ampliada""","""Para quienes gustan del arte y la obra de Diego, exposición de más de 150 obras de Rivera, sólo estará hasta fines de Abril 2015.""",México,Español,PC,2015-02-15,positivo
Masculino,41.0,Internacional,Excelente,5,170,"""Dedicado al artista""","""Lugar de nacimiento del famoso artista mural con buena representación de su empresa.""",Italia,Italiano,PC,2015-02-14,positivo
Femenino,68.0,Internacional,Excelente,5,112,"""A complete picture of this fabulous artists working!""","""Me encantó recorrer la casa familiar. Así que disfruté viendo los primeros trabajos de Diego Rivera, así como períodos que nunca había visto antes. Una colección maravillosa. Aprecié el contraste de la casa antigua y la arquitectura moderna del museo. Buena librería"".",Estados Unidos,Inglés,PC,2015-02-13,positivo
Femenino,73.0,Internacional,Excelente,5,149,"""Many works by Diego Rivera""","""Este era un pequeño museo que una vez fue el hogar de Diego cuando era niño y está lleno de sus obras anteriores. Se ha ampliado a propiedades adyacentes e incluye obras de otros artistas contemporáneos"".",Estados Unidos,Inglés,PC,2015-02-06,positivo
Femenino,60.0,Internacional,Excelente,5,91,"""Very enjoyable""","""Valió la pena, la casa que alberga la colección es casi tan interesante como el arte en sí. Me dieron ganas de ir a la Ciudad de México para ver el arte de Frieda"".",Estados Unidos,Inglés,PC,2015-02-05,positivo
Femenino,31.0,Internacional,Muy bueno,4,47,"""Casa natal de Diego Rivera""","""Su casa natal, alberga hoy en día sus inicios con pinturas y grabados que quizá no son tan conocidos. Hoy en día se puede recorrer toda la casa, incluso se pueden comprar algunas reproducciones a un precio razonable. Hay que tener en cuenta que la casa tiene 3 pisos y muchas escaleras, algunas de escalones irregulares.""",Argentina,Español,PC,2015-01-30,positivo
Masculino,45.0,Nacional,Muy bueno,4,5,"""Excelente lugar""","""Lleno de cultura Mexicana, me gustaron mucho las pinturas de Frida Kahlo y de Diego Rivera me encanto la estructura de la casa siento que es uno de los museos que es obligatorio visitar.""",México,Español,PC,2015-01-25,positivo
Femenino,53.0,Nacional,Muy bueno,4,62,"""Exquisite displays""","""Junto con la exhibición de Rivera hay creaciones artísticas locales. Asegúrese de reservar al menos una hora para absorber toda la belleza. Me gusta que haya bancos dentro de las salas de exhibición para sentarse y estudiar el arte"".",México,Inglés,PC,2015-01-23,positivo
Femenino,33.0,Internacional,Excelente,5,6,"""Diego forever!""","""Aprovecha esta oportunidad de ver más de 150 imágenes de Diego. El museo está en la casa de Diego y lo sentirás. Aquí está por todas partes en cada esquina. El personal es muy agradable y amable, asegúrate de que te darán algunas muchas informaciones : )""",Estados Unidos,Inglés,PC,2015-01-21,positivo
Masculino,41.0,Internacional,Excelente,5,47,"""A loving tribute to Diego Rivera""","""Diego nació en el piso inferior alquilado de este museo y muestra los muebles de época. A medida que subes los pisos, ves su arte temprano e incursionó en todo, desde acuarelas hasta lápiz, y todo es encantador. No esperes ver nada de Frida aquí... solo hay una pequeña foto en blanco y negro de ella y Diego. Este es un homenaje completo y amoroso a Diego"".",Estados Unidos,Inglés,PC,2015-01-19,positivo
Femenino,27.0,Nacional,Muy bueno,4,24,"""Solo si te gusta atrae la cultura""","""Esta lindo yo no soy de historia museos y demás pero me gustó, y repito si eres de los que les gusta admirar hasta la última pintura leer todo, etc. no es muy recomendable ir en un tour porque te dan poco tiempo para conocer los lugares.""",México,Español,PC,2015-01-16,positivo
Masculino,62.0,Nacional,Excelente,5,6,"""Simplemente no lo puedes perder""","""Me encanta uno de los mejores museos cada vez que viajo a Guanajuato es parada obligada ya que es un representativo Diego Rivera en nuestra historia además que cuentan con salas las cuales se van modificando dando oportunidad a nuevos artistas.""",México,Español,PC,2015-01-13,positivo
Femenino,32.0,Internacional,Muy bueno,4,77,"""Home and museum for Diego Rivera""","""Esta fue una gran sorpresa mientras recorres la casa en la que vivió Diego durante un corto tiempo cuando era niño, y una casa clásica de esa época; múltiples niveles y espacios. También hay algunas fotos de los años 30-40 que son una de amables músicos y artesanos de esa época... linda tiendita y si hablas español una película en una de las salas. Te recomiendo pasear por la calle y almorzar o cenar en Mestizo.""",Estados Unidos,Inglés,PC,2015-01-13,positivo
Femenino,56.0,Internacional,Excelente,5,28,"""Charming surprise in Guanajuato""","""Al escuchar que era un museo pequeño, pensamos que lo recorreríamos en unos minutos. De ninguna manera... fue tan interesante y la exposición itinerante de fotografías de músicos latinos fue tan fantástica que pasamos más de una hora reflexionando sobre el instalaciones. Espero con ansias regresar a Guanajuato y a este fascinante museo"".",Estados Unidos,Inglés,Móvil,2015-01-11,positivo
Femenino,69.0,Internacional,Muy bueno,4,44,"""¡Diego Rivera es de Guanajuato!""","""Ahí se encuentra su casa museo, en la misma calle que el museo Alhóndiga y la Universidad de Guanajuato. Muy interesante. A visitar.""",México,Español,PC,2015-01-08,positivo
Masculino,,Nacional,Excelente,5,2,"""Excelente museo, me encanto""","""Muy buena exposición permanente y muy interesante las exposiciones temporales, el museo esta muy padre.""",México,Español,PC,2015-01-07,positivo
