Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,44.0,Nacional,Excelente,5,12,"""Mi lugar favorito para almorzar""","""Aquí encontraras variedad de platillos típicos de la región a un precio muy accesible. Recomendable para bolsillos con bajo presupuesto.""",México,Español,PC,2016-07-28,positivo
Femenino,72.0,Internacional,Muy bueno,4,453,"""It typical but not really""","""De hecho, esta es una estructura bastante sorprendente teniendo en cuenta cuándo se construyó. Está un poco en el lado oscuro ya que las ventanas no son tan grandes, pero... es un típico mercado mexicano. Es interesante caminar hasta el Galería y miro hacia abajo, viendo todo el ir y venir de un Mercado. Es muy limpio y totalmente seguro.""",Estados Unidos,Inglés,PC,2016-07-27,positivo
Masculino,39.0,Internacional,Excelente,5,77,"""Vivan las tortas de carnitas!""","""La estructura arquitectónica y 'único y perfectamente mantenido, al igual que en muchas ciudades' edificios. Bajo otras épocas de hierro, además de la calidad de la artesanía', un verdadero mercado local con fruta y carne. Se bebe las excelentes extractos de hortalizas, frutas y sándwiches maravillosos rellenos de carnitas de cerdo ... intenta y volverá!""",Italia,Italiano,Móvil,2016-07-25,positivo
Femenino,19.0,Internacional,Excelente,5,11,"""Vale la Pena ir a las Fondas""","""Si quieres comer rico y barato, entra a las fondas en el Mercado Hidalgo. Tienen de todo; desayuno, comida, y cena y básicamente todos los antojitos de la comida Mexicana. Comi un excelente caldo de res y mi mama unas enchiladas para chuparse los dedos. Estuvo tan rico que tuvimos que regresar al día siguiente para el desayuno, unos ricos chilaquiles y unas tortitas de camarón. El mercado en si vende muchas chucherías pero lo que en verdad vale la pena son las fondas.""",Estados Unidos,Español,PC,2016-07-22,positivo
Masculino,33.0,Internacional,Regular,3,54,"""Pasar si sobra tiempo""","""Me parece que no hay muchas cosas para ver, es mejor visitar otros lugares de la ciudad o hacer una visita corta.""",Colombia,Español,PC,2016-07-21,neutral
Femenino,,Internacional,Muy bueno,4,17,"""Shopping for the locals and likeminded""","""Compré las frutas y verduras allí y disfruté mezclándome con los lugareños. Tienen todo lo que uno necesita, siempre y cuando estés dispuesto a pedirlo. Lo que no tienen, te dirán dónde conseguirlo"".",Estados Unidos,Inglés,Móvil,2016-07-21,positivo
Masculino,58.0,Nacional,Muy bueno,4,53,"""Lo mejor""","""Es de lo mejor para comprar recuerdos o souvenirs de Guanajuato, son los mejores precios ,vale la pena esperar después de las atracciones o actividades para visitar el mercado Hidalgo, encontraras lo típico a muy buen precio, y todo esto en forma de mercado tradicional a la antigua.  It is best to buy souvenirs or souvenirs of Guanajuato, are the best prices, worth the wait after attractions or activities to visit the Hidalgo market , you will find typical at a great price , and all this in a traditional market to the old one.""",México,Español,Móvil,2016-07-20,positivo
Masculino,24.0,Internacional,Regular,3,21,"""Grande y ruidoso""","""La planta baja está llena de locales de comida donde se encuentra todo tipo de antojitos mexicanos y comida corrida. En la parte superior hay venta de artesanías, recuerdos, playeras y dulces típicos, a precios excelentes comparándolos con otros puntos de venta de la ciudad""",Colombia,Español,Móvil,2016-07-19,neutral
Femenino,,Nacional,Excelente,5,14,"""Buen mercado""","""Es económico venden desde verduras, frutas, flores, dulces típicos, comida hasta artesanías a precios muy accesibles.""",México,Español,Móvil,2016-07-15,positivo
Masculino,23.0,Internacional,Muy bueno,4,16,"""Shop and eat with the locals""","""El edificio fue el primero cuando se construyó y ahora alberga un mercado. En la planta baja, puede disfrutar paseando por el pasillo y observar las actividades diarias del mercado de alimentos. Nos detuvimos en uno de los muchos restaurantes mexicanos de comida callejera para disfrutar de un sabroso taco y sándwich con los lugareños. También estás rodeado de una gran cantidad de tiendas de souvenirs de Guanajuato que también se extienden hasta el último piso"".",Estados Unidos,Inglés,Móvil,2016-07-12,positivo
Femenino,62.0,Internacional,Regular,3,295,"""Wonderful building, but we didn't find much of interest at the stores inside""","""El edificio en sí fue lo que más nos gustó del Mercado Hidalgo. No encontramos nada muy interesante en las tiendas de adentro. Si buscas comprar recuerdos, entonces este podría ser el lugar"".",Estados Unidos,Inglés,PC,2016-07-06,neutral
Femenino,30.0,Nacional,Muy bueno,4,55,"""Viajes de estudios""","""Es un mercado grande, mucho que comprar si es que te gusta conocer y disfrutar de los productos típicos de la ciudad.""",México,Español,PC,2016-07-04,positivo
Femenino,49.0,Internacional,Muy bueno,4,2973,"""Edificio grande""","""La primera planta está, pero están confundidos por muchos alimentos frescos y comedor, hay una segunda planta para subir con el arte popular y las tiendas de trajes étnicos para los turistas. He comprado un pedazo de bordado aquí.""",Japón,Japonés,PC,2016-07-04,positivo
Masculino,58.0,Internacional,Excelente,5,89,"""Sensacional. Ahora que es México""","""Craft está aquí. No compre nada en Guanajuato antes de visitar este mercado con edificio muy moderno de 1910. Hoy en día vemos que era verdaderamente un hito arquitectónico moderno, con sus escaleras de hierro fundido. Valle a través del edificio, con un valor en lo que se vende en el interior. Si conoce el mercado de La Ciudadela en la Ciudad de México, aquí es donde vamos a descubrir cómo chupa ese mercado.""",Brasil,Portugués,PC,2016-07-02,positivo
Masculino,29.0,Internacional,Muy bueno,4,65,"""Divertido""","""Es un lugar que sorprende por su orden y limpieza en un contexto que normalmente es de desorden, encuentras muchas cosas allí incluyendo comida por montones, así como en todo México y por todas partes, es interesante y rápido de visitar.""",Colombia,Español,Móvil,2016-06-28,positivo
Masculino,26.0,Internacional,Muy bueno,4,126,"""Un mercado popular entre las cosas baratas y mucha comida"" ","""Excelente para aquellos que disfrutan de la comida mexicana y un ambiente muy popular. No es lugar para los turistas y los mexicanos están llegando en su mayoría.""",Brasil,Portugués,PC,2016-06-26,positivo
Femenino,18.0,Nacional,Muy bueno,4,51,"""Pásele güerita tenemos de todo""","""Dulces, artesanías, recuerdos, algo para desayunar o comer, puedes recorrer el mercado y sin que te des cuenta habrán pasando un par de horas, también es posible encontrar las famosas ""guacamayas"" que son tortas típicas de Guanajuato y si eres foodie de corazón tienes que probarlas.""",México,Español,Móvil,2016-06-23,positivo
Femenino,21.0,Nacional,Muy bueno,4,57,"""Bueno, bonito y barato""","""Las cosas que venden son baratas y son artesanales en su mayoría, conviene más entrar aqui a comprar los recuerditos.""",México,Español,PC,2016-06-21,positivo
Masculino,32.0,Internacional,Excelente,5,133,"""El mercado Hidalgo""","""En pleno centro de Guanajuato esta este mercado popular donde se puede encontrar de todo en artesanías, ropa, recuerditos, comida, etc...es un lugar que se tiene que visitar forzosamente en tu visita a Guanajuato, con su entrada tipo Bellas Artes, hasta el buen trato de su gente y la gran diversidad de articulo lo hacen un lugar bello, sin lugar a duda es muy recomendable visitarlo en su estancia a Guanajuato.""",Argentina,Español,PC,2016-06-20,positivo
Masculino,47.0,Internacional,Excelente,5,44,"""Bazar impresionante, con todo tipo de delicias""","""Debajo de un escritorio estoy con amigos a visitar el centro y una buena comida en el bazar donde se pueden encontrar muchas cosas que no sabes de casa. Al entrar en la entrada principal y se ve igual de grandes panceta de cerdo se procesan en un asado. Hay fruta, bebidas y helados gradas. Un sombrero de buena calidad artículos de cuero y Silbersxhmuck se obtiene a bajo precio. El bazar de Guanajuato es definitivamente vale la pena un viaje.""",Alemania,Alemán,Móvil,2016-06-18,positivo
Femenino,31.0,Internacional,Excelente,5,79,"""It is Mexico""","""Visitamos este mercado en un día muy lluvioso y tuvimos una experiencia encantadora. Compramos verduras y frutas frescas y también excelentes dulces mexicanos que eran mucho más caros en la tienda de dulces en El Centro. Los vendedores son amables y tuvimos una gran oportunidad para practicar nuestro español. Éramos los únicos no mexicanos en el lugar cuando visitamos y nos encantó. Una encantadora vendedora nos explicó todas sus hierbas y para qué servían a pesar de que obviamente no estábamos comprando. Tuvimos una tarde encantadora y no te la puedes perder. Ah, sí... compra algo... no te arrepentirás"".",Canadá,Inglés,PC,2016-06-17,positivo
Masculino,,Internacional,Muy bueno,4,29,"""Same as every market in Mexico and latin America""","""El mercado es agradable, pero nada que no hayas visto antes si has visitado otros mercados en América Latina. Solo ten cuidado con tus billeteras, puede haber carteristas"".",Estados Unidos,Inglés,PC,2016-06-15,positivo
Masculino,22.0,Internacional,Muy bueno,4,31,"""Great place for local food, crafts, and Dia de los Muertos items""","""Hemos visitado el mercado de Hidalgo cada vez que estamos en GTO. Hay un gran puesto en el mercado absolutamente LLENO de artículos de dia de muertos que me encanta fotografiar. También hay un lugar que vende el papel picado (el colorido recorte papel con diseños elaborados) que siempre son cosas divertidas para llevar a casa para amigos y familiares. El edificio en sí es muy hermoso, ¡fue diseñado por Gustav Eiffel, diseñador de la torre Eiffel! Definitivamente verás la influencia francesa desde el exterior. un gran lugar para ir al segundo piso y observar a la gente, y ver los pequeños fragmentos de vida que se desarrollan en los diversos puestos de comida y comerciantes de abajo"".",Estados Unidos,Inglés,PC,2016-06-12,positivo
Masculino,45.0,Internacional,Regular,3,650,"""Wonderful Building, Great Place to eat""","""Mercado Hidalgo se encuentra dentro de una estructura clásica de hierro. El mercado es una colección caótica de puestos de mercado, que venden una amplia gama de artículos y es un gran lugar para comprar recuerdos. La estructura del edificio del mercado es una mezcla desorganizada de diferentes elementos, ideas y estilo que fue originalmente construido para ser una importante estación de tren. Definitivamente vale la pena una visita para ver la vida cotidiana de los lugareños, comida barata y regatear por recuerdos"".",Estados Unidos,Inglés,Móvil,2016-06-11,neutral
Masculino,63.0,Internacional,Muy bueno,4,175,"""Parte de la esencia mexicana""","""Aunque no es nada del otro mundo, este es de esos lugares que vale la pena visitar por su contenido cultural. Es parte de la esencia de México y de varios países latinoamericanos.  En los mercados se mezcla la gente, se conoce de costumbres y tradiciones y se vive buena parte de la cultura gastronómica del lugar.  El edificio como tal es interesante, pero lo verdaderamente curioso sucede en su interior. ¡Para muchos será un lugar desordenado y poco atractivo, para otros será toda una experiencia cultural! ¡Dése la oportunidad de visitarlo!""",España,Español,Móvil,2016-06-10,positivo
Femenino,55.0,Internacional,Muy bueno,4,326,"""Bonito""","""El mercado tiene una estructura de hierro muy bonita, venden de todo, compre unas remeras de recuerdo , también un cuchillo.""",Argentina,Español,PC,2016-06-08,positivo
Masculino,23.0,Nacional,Regular,3,14,"""Es interesante""","""Por fuera se ve como un gran edificio con una estructura que enseguida te atrapa, por dentro es un poco decepcionante, la parte baja es como cualquier otro Mercado del país, la parte alta tiene algunos locales donde encontraras algunos artículos para turistas desde dulces hasta ropa y juguetes.""",México,Español,Móvil,2016-06-06,neutral
Masculino,,Nacional,Pésimo,1,12,"""Unos abusivos de primera…""","""Ni se molesten en comer algo aquí, abusan si te ven cara de turista. Hasta los refrescos son más caros... Increíblemente encontrarán mejores opciones en los cientos de restaurantes que hay en todo Guanajuato.""",México,Español,Móvil,2016-06-03,negativo
Masculino,30.0,Nacional,Regular,3,118,"""Variedad de artesanías""","""Como su nombre lo dice es un mercado, más que nada de artesanías y productos locales, los precios no son muy altos y encuentras varias cosas, en los primeros puestos hay ropa, juguetes etc. y más atrás se encuentra la comida.""",México,Español,PC,2016-06-02,neutral
Masculino,26.0,Nacional,Muy bueno,4,115,"""Entras al pasado""","""El mercado hidalgo es un lugar muy bonito por fuera y por dentro el cual llegamos y es como si entraras al pasado ya que encuentras olores, sabores,colores y variedad de infinitas cosas para comprar y comer un lugar lleno de vida si te gustan los mercados.""",México,Español,PC,2016-06-01,positivo
Femenino,61.0,Internacional,Excelente,5,105,"""Great little places to eat & cheap souvenirs""","""El mercado está limpio y tiene un montón de pequeños puestos para comer. Normalmente estoy un poco preocupado por comer ""mariscos"" (mariscos) en lugares como este, pero vi a muchos lugareños comiendo, así que nos sentamos y comimos un excelente ceviche de camarones, sopa de mariscos y pescado frito. Los precios son excelentes y es una excelente manera de sentirse más como un lugareño. Arriba hay un montón de pequeñas tiendas de regalos para cerámica, camisetas, regalos de comida, etc.""",Estados Unidos,Inglés,PC,2016-05-27,positivo
Femenino,73.0,Internacional,Excelente,5,413,"""Huge""","""Venden casi cualquier cosa... desde productos hasta camisetas... productos de cuero... obras de arte... Gran manera de pasar un día lluvioso en Guanajuato...""",Canadá,Inglés,PC,2016-05-26,positivo
Masculino,,Nacional,Excelente,5,73,"""Clásico""","""Un mercado muy particular y hermoso por fuera, como lo es por dentro. Normalmente los mercados estàn en desorden, pero èste tiene todo muy bien ordenado. Comida deliciosa por todos lados, recuerditos a muy buen precio. Encuentras de todo.""",México,Español,PC,2016-05-24,positivo
Femenino,37.0,Internacional,Excelente,5,63,"""¡Un mercado típico! ¡Es como si hubiera viajado al pasado!""","""Me encantó el mercado. Uno sabe de la existencia de este tipo de mercados en el pasado y en mi país hay uno pero el Mercado Hidalgo es como si se hubiera detenido en el tiempo y es un mercado en el que se puede encontrar todo. Al entrar te encontrás con olores de comidas y alimentos bien mexicanos pero también podés encontrar souvenirs turísticos. ¡Muy recomendable pasar por ahí!""",Argentina,Español,PC,2016-05-21,positivo
Femenino,47.0,Nacional,Regular,3,21,"""Sin mucha variedad para comprar recuerdos""","""La planta baja esta saturada de puestos de comida, la planta alta tiene escasos sitios donde uno puede comprar recuerdos.""",México,Español,PC,2016-05-20,neutral
Femenino,58.0,Nacional,Excelente,5,60,"""Save you appitite""","""Este mercado es excelente y tiene un montón de mostradores de comida en el otro extremo. Sopa de mariscos, carnitas, tacos, chicharrones. ¡A Anthony Bourdain le ENCANTARÍA este lugar!""",México,Inglés,PC,2016-05-14,positivo
Masculino,70.0,Nacional,Muy bueno,4,127,"""The building is amazing""","""Vivimos en México y compramos todas las semanas en nuestro Mercado Municipal local, y hemos visitado muchos otros. Este es especial. El techo arqueado increíblemente alto recuerda a las estaciones de tren europeas. El lugar está limpio y la comida preparada de los vendedores puede ser excelente. Las frutas y las verduras son tan frescas como nunca antes las habíamos visto. Genial también para comprar recuerdos económicos (NO arte de alta gama)"".",México,Inglés,PC,2016-05-14,positivo
Femenino,,Nacional,Regular,3,21,"""Bello""","""Un edificio hermoso por fuera, es una lástima que siendo mercado lo abran tarde para el público, sin duda si tengo otra vuelta por Guanajuato lo recorreré y probaré lo que venden ahí.""",México,Español,Móvil,2016-05-10,neutral
Femenino,20.0,Internacional,Muy bueno,4,27,"""Lo que uno espera de un mercado mexicano, o del mundo""","""Para quien gusta de los mercados, como reflejo del latido de un pueblo, este es ideal. Sus olores, sus sabores, sus colores, todo tienta. Panes frescos, comidas típicas, uno tiene la sensación que se sumerge en sus costumbres y su cultura.""",Argentina,Español,PC,2016-05-04,positivo
Femenino,67.0,Nacional,Muy bueno,4,99,"""Un hermoso edificio porfiriano""","""Este mercado Hidalgo es único en su arquitectura, las estructuras metálicas provienen de la época porfirina, es un interesante mercado donde se ofrecen muy variados productos, desde antojitos y dulces regionales, hasta ropa y joyería....muy interesante.""",México,Español,PC,2016-05-03,positivo
Femenino,57.0,Internacional,Muy bueno,4,43,"""Part of the grand tour""","""Algunos vendedores de carne en la parte trasera, algunos vendedores de frutas, en su mayoría vendedores que venden recuerdos a las hordas de turistas mexicanos. Nos abastecimos de fruta fresca varias veces durante el mes"".",Estados Unidos,Inglés,PC,2016-05-01,positivo
Femenino,44.0,Nacional,Regular,3,537,"""No soy muy fan de…""","""La verdad no soy muy seguidor de mercados de este tipo, pero sí es buena opción para artesanías y dulces. Precios accesibles.""",México,Español,PC,2016-04-29,neutral
Masculino,33.0,Nacional,Regular,3,29,"""Típico""","""Lugar típico para visitar, tiene mucha historia, estaba algo sucio, especialmente a la entrada, se nota el poco mantenimiento al edificio.""",México,Español,Móvil,2016-04-18,neutral
Masculino,68.0,Internacional,Excelente,5,35,"""Food Mecca""","""Este es un gran edificio pintoresco al norte del Centro donde uno puede comprar muchos tipos de comida para cocinar en casa. También hay una gran variedad de puestos de restaurantes informales. ¡Vale la pena visitarlo!""",Estados Unidos,Inglés,Móvil,2016-04-16,positivo
Femenino,26.0,Nacional,Muy bueno,4,31,"""Es perfecto para llevar recuerdos""","""Es un mercado tipico de cada Cd. en México, donde venden comida, frutas, verduras etc, pero en lo particular y comparando precios, es perfecto si deseas llevar un detalle a tus amigos y familiares, fue donde encontré pequeños detalles variados a costos accesibles, date una vuelta, lo que si es que la comida no la probé, evito comer en lugares asi, esto para poder conocer mas lugares en la ciudad, ademas de que como en todos los mercados, no parece muy higiénico.""",México,Español,PC,2016-04-15,positivo
Masculino,35.0,Internacional,Muy bueno,4,220,"""Típico mercado""","""La planta baja es el típico mercado de alimentos,verduras, carnes y se puede comer también. Hoy en domingo, mucha gente, por lo que había mucho color pero también muy difícil moverse y mucha gente en los puestos. La parte superior bastante repetida con otros puestos e incluso con otros mercados, o sea no muy original, y tampoco barato, hemos encontrado mejores precios en San Miguel de Allende.""",Colombia,Español,Móvil,2016-04-10,positivo
Femenino,50.0,Internacional,Excelente,5,148,"""Interesting Market""","""¡Haz de esta tu primera parada para desayunar en tu visita a Guanajuato! Puedes cenar diferentes especialidades mexicanas auténticas a un precio justo. ¡Frutas y verduras bellamente exhibidas! Un gran lugar para tomar fotos de la vida diaria en una ciudad mexicana"".",Estados Unidos,Inglés,PC,2016-04-07,positivo
Masculino,24.0,Nacional,Excelente,5,81,"""Hermosa construcción""","""Un mercado muy bonito en el cual puedes comprar muy bonitas artesanías es muy grande la verdad me gusto mucho.""",México,Español,PC,2016-04-04,positivo
Masculino,,Internacional,Excelente,5,39,"""Great buys…""","""Es la segunda vez que estoy aquí y siempre me encanta encontrar artículos a buen precio y vendedores amigables. Las bolsas de cuero en la tienda del nivel principal a la izquierda y el dueño amable. Debes entrar por ti mismo"".",Estados Unidos,Inglés,PC,2016-04-04,positivo
Masculino,35.0,Internacional,Regular,3,139,"""Interesante pero muy descuidado y poca higiene""","""Hola amig@s

En mis crónicas intento ser objetivo en lo más posible... y no puedo adular o sobrecalificar algo que no es o no tiene altura. El mercado como edificio es una belleza... pero los puestos no ofrecen nada nuevo... y se nota la falta de higiene. En lo personal no me gustó y no recomiendo entrar... basta la foto de la entrada. Saludos """,Portugal,Español,PC,2016-04-04,neutral
Femenino,31.0,Internacional,Regular,3,83,"""Not for craft shopping""","""Si está interesado en la arquitectura, vale la pena visitarlo. Si está buscando comprar algunas artesanías bonitas, se sentirá decepcionado. Está lleno de recuerdos aburridos. No es un mercado para los lugareños, sino para los turistas"".",Canadá,Inglés,Móvil,2016-04-02,neutral
Masculino,,Internacional,Excelente,5,13,"""Guacamayas""","""Un lugar para probar la comida típica del lugar!!!. La gente más amable del lugar que puedes encontrar. El lugar es emblemático ya que es un estructura muy antigua y fenomenal :)""",Argentina,Español,Móvil,2016-04-01,positivo
Femenino,31.0,Nacional,Muy bueno,4,12,"""Buenísimo""","""Se encuentra todo tipo de detalles, recuerdos, o simplemente cosas de uso personal, la comida esta riquisima y a bajo costo, uno de los mercados mas visitados en esta ciudad y super centrico.""",México,Inglés,PC,2016-03-31,positivo
Masculino,47.0,Nacional,Muy bueno,4,40,"""You can´t beat this prices!""","“Creo que es el mercado más bonito donde he estado. Tiene de todo: sombreros, artesanía, souvenirs y comida a precios muy bajos. Casi todos los días iba a comer allí, el trato es muy bueno y el precio lo mejor. En el centro de la ciudad a una cuadra de la alondiga de granaditas sobre avenida principal.",México,Inglés,PC,2016-03-31,positivo
Masculino,55.0,Nacional,Muy bueno,4,3,"""A neo-classic structure houses a typical Latin American market""","""Se dice que este grandioso edificio fue diseñado originalmente para ser una estación de tren siguiendo las pautas europeas de finales del siglo XIX.
Definitivamente vale la pena una visita y mientras esté allí:
a) Prueba unos increíbles 'antojitos mexicanos' (platos típicos mexicanos) a precios muy, muy asequibles.
b) Mantenga un ojo abierto en todo momento de su billetera y cámara...""",México,Inglés,PC,2016-03-30,positivo
Femenino,22.0,Internacional,Muy bueno,4,66,"""Hermoso edificio""","""El mercado Hidalgo conserva mucho del encanto de las ventas de cosas corrientes. Comparativamente, hay pocos puestos de alimentos.""",Colombia,Español,PC,2016-03-28,positivo
Femenino,33.0,Nacional,Regular,3,95,"""Bonita arquitectura""","""Cuando estaba por entrar al mercado me pareció bastante bonito por fuera ya que su arquitectura es muy bella . A simple vista no parecería un mercado , hay muchas cosas para comprar de recuerdos y regalitos y no es para nada caro. La gente es muy cálida y amable.""",México,Español,PC,2016-03-26,neutral
Femenino,27.0,Nacional,Excelente,5,123,"""Excelente opción""","""Si te gustan las artesanías este mercado es ideal para encontrar lo que buscas, desde blusas hasta dulces y hasta puedes quedarte a comer, es muy amplio y variado, muy buena opción para llevar un recuerdo de Guanajuato.""",México,Español,PC,2016-03-24,positivo
Masculino,32.0,Nacional,Muy bueno,4,64,"""Bien interesante""","""Esta muy bonito esta tan bonito que ni parece un mercado me divertí a lo grande viendo todo lo que vendían las pilas de nopales ,frutas que yo ni conozco en las afueras venden comida en unas enormes cubetas blancas y la gente se forma en inmensas filas para adquirirla.""",México,Español,PC,2016-03-23,positivo
Masculino,26.0,Nacional,Excelente,5,62,"""Mercado muy arquitectónico""","""¡Esta muy grande y diferente a los demás! Tiene variedad de alimentos y dulcerías… Muy recomendable para comprar artesanías.""",México,Español,Móvil,2016-03-21,positivo
Femenino,23.0,Internacional,Regular,3,607,"""Only worth visiting for the produce""","""Tenía la esperanza de encontrar buenos artículos de artesanía, pero solo encontré mercancía estándar de nivel de recuerdo. Los productos y la comida se veían bien"".",Estados Unidos,Inglés,PC,2016-03-19,neutral
Masculino,20.0,Nacional,Muy bueno,4,90,"""El lugar para comer rico y comprar a precios accesibles""","""Mercado con una arquitectura de lujo, es muy hermoso, hay mucha variedad de lugares donde comer y donde comprar el recuerdo, todo a precios bastante accesibles.""",México,Español,PC,2016-03-16,positivo
Masculino,66.0,Nacional,Excelente,5,80,"""Interesting place to visit""","""Puedes encontrar casi todo tipo de alimentos allí en la planta baja, y en el segundo nivel hay recuerdos y muchos tipos diferentes de ropa"".",México,Inglés,PC,2016-03-15,positivo
Masculino,31.0,Nacional,Muy bueno,4,88,"""Buen sitio para compras""","""Es un buen sitio para ir a comprar recuerdos de Guanajuato a precios accesibles para todo el bolsillo, también tiene lugares buenos para comer bien.""",México,Español,PC,2016-03-14,positivo
Femenino,,Internacional,Excelente,5,16,"""LO VES Y NO LO CREES""","""Mi primera impresión al ver tan magnífica edificación fue que era un templo pero entrar me saco de mi error, era un enorme mercado donde puedes encontrar todo lo típico de un mercado además de souvenirs a muy buen precio, la gente es muy amable, es un buen lugar para comer esta limpio y hay variedad.""",Perú,Español,PC,2016-03-11,positivo
Masculino,26.0,Internacional,Regular,3,2036,"""Colores y sabores de México""","""Colorido y diverso como todo el mercado mexicano, pero esto es lo que llama la atención es la arquitectura local, una estructura de acero y vidrio, se dice que fue diseñada por Gustave Eiffel, la misma torre parisina.""",Brasil,Portugués,PC,2016-03-08,neutral
Femenino,34.0,Nacional,Muy bueno,4,35,"""Pintoresco, sabe a México""","""Es inevitable comprar algún recuerdo bonito, los costos son accesibles. la arquitectura del edificio también es digna de admiración.""",México,Español,PC,2016-03-08,positivo
Femenino,66.0,Internacional,Excelente,5,116,"""Blend with the locals""","""Un lugar muy divertido para visitar para cualquier viajero. Numerosos puestos de comida hacen que sea muy difícil elegir. Hay muchos puestos que venden jugo recién exprimido: ¡la combinación de papaya y naranja fue tan refrescante! Los precios son muy baratos. Muchos puestos venden ropa para artículos de cuero y juguetes. Planee pasar 1-2 horas aquí"".",Estados Unidos,Inglés,PC,2016-03-06,positivo
Masculino,24.0,Internacional,Muy bueno,4,51,"""Mercado Hidalgo""","""En el mercado hay una gran cantidad de turistas que hay un montón de tienda de recuerdos había llegado a comprar un recuerdo. La antigua terminal de autobuses? Era un lugar como que sale de la película de Harry Potter en la fabricación, tales como.""",Japón,Japonés,Móvil,2016-03-01,positivo
Femenino,28.0,Internacional,Excelente,5,40,"""Sobre todo el primer piso, la población local para. mercado de la diversión el segundo piso forrado con recuerdo para turistas""","""La primera planta está principalmente alimentos frescos se vende, un pequeño restaurante ha sido elegido aleros. Frijoles y maíz gigante absolutamente imposibles de conseguir en Japón, o tiene condimentos se venden, en el pequeño restaurante, podrá disfrutar del sabor de México. En el segundo piso de la ropa y bordados mexicana, se venden muchas cosas de recuerdo. A pesar de que la escala es pequeña sensación, muy divertido en el mercado que México ha sido agregada. Recomendado, tienda de tacos de carne de cerdo en la esquina ♪""",Japón,Japonés,PC,2016-02-28,positivo
Femenino,32.0,Internacional,Muy bueno,4,63,"""Favorece la comida barata y buena""","""Excelente mercado para comprar recuerdos (un mil y artículos de uno ... El deseo de tener todo!) y probar la comida popular de Guanajuato. ¡Recomiendo!""",Brasil,Portugués,PC,2016-02-28,positivo
Femenino,,Internacional,Regular,3,673,"""Vislumbrar en el día a día""","""Fui por la mañana. Tiendas que no se ha abierto también había aquí y allá. Desde el carnicero, etc., es bastante fresco, no es bueno la gente podría ser mejor parar. Los ciudadanos no pueden ser vistos por lo general en el mercado para el uso diario, fue interesante. tienda de recuerdos había varias exterior.""",Japón,Japonés,Móvil,2016-02-25,neutral
Masculino,32.0,Nacional,Muy bueno,4,90,"""Muy lindo, limpio y de gran colorido""","""Es un mercado muy grande, su construcción va muy acorde con las fachadas de los edificios más antiguos de Guanajuato, no pueden dejar de visitarlo.""",México,Español,PC,2016-02-25,positivo
Masculino,72.0,Internacional,Regular,3,381,"""Big place messy smelly""","""Este gran mercado diseñado solo para gente local es muy confuso y maloliente. No creo que los extranjeros queden impresionados"".",Canadá,Inglés,PC,2016-02-24,neutral
Masculino,74.0,Internacional,Muy bueno,4,98,"""Always a must in any Ciudad""","""Ocupado y real. Comimos tortas y compramos regalos (no compramos ninguno). Alguien más dijo que este (Mercado) era para turistas. INCORRECTO, esto es donde los lugareños se congregan y compran frutas y verduras. He estado en Walmarts y Costcos que tenía la mitad de la gente"".",Estados Unidos,Inglés,PC,2016-02-21,positivo
Masculino,60.0,Internacional,Excelente,5,66,"""Mercado mercado Hidalgo es donde existe la mayor parte de las pistas para conocer la ciudad en la carretera. Por favor, sino por todos los medios, ya que se encuentra en la calle principal de la ciudad""","""Comúnmente conocida, a partir de los ciudadanos, pero se llama el mercado Hidalgo, de pequeños comerciantes decenas están viviendo juntos, desde la comida, los recuerdos agregados, ropa, artículos varios, hasta las necesidades diarias, es el mercado. El espacio que puede ser dando vueltas de la pared de la segunda planta se venden son varias, tales como tiendas de recuerdos y cubiertos. La diversión es un lugar. Yo estaba vagando alrededor de dos horas.""",Japón,Japonés,PC,2016-02-19,positivo
Femenino,22.0,Internacional,Muy bueno,4,48,"""Interesting shopping for local foods & items""","""He estado en este mercado muchas veces y lo visito cada vez que voy a Guanajuato. Es un auténtico mercado español con comidas únicas y otros artículos. ¡Simplemente divertido de ver!""",Estados Unidos,Inglés,PC,2016-02-18,positivo
Masculino,23.0,Internacional,Excelente,5,63,"""Hay que perderse por este mercado y tomarse un jugo. asi podras empaparte de la forma en que mercadean la gente de Guanajuato""","""Hay que perderse por este mercado y tomarse un jugo. asi podras empaparte de la forma en que mercadean la gente de Guanajuato.""",España,Español,PC,2016-02-14,positivo
Masculino,63.0,Internacional,Muy bueno,4,610,"""Fascinating Market""","""Me encantó explorar el mercado. Hay cientos de puestos que venden de todo, desde comida hasta artículos para el hogar. Los olores, los sonidos, los sitios son embriagadores. Si hubiera confiado más en los alimentos preparados, me habría sumergido y probado muchos de los vendedores"". ofrendas. Esto bien vale la pena por lo menos una visita de media hora "".",Estados Unidos,Inglés,PC,2016-02-13,positivo
Masculino,28.0,Internacional,Excelente,5,4,"""A must see""","""Definitivamente una sobrecarga visual, pero muy divertido para explorar y perderse en el laberinto de diferentes puestos de artesanía y comida"".",Estados Unidos,Inglés,PC,2016-02-08,positivo
Masculino,37.0,Nacional,Excelente,5,59,"""Me sorprendió""","""El edificio en sí es de Estilo neoclasico y muy hermoso. Dentro encuentras todo lo que necesitas para recuerdos. La comida no es típica pero es regional y se come bastante bien.""",México,Español,Móvil,2016-02-04,positivo
