Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,57.0,Internacional,Excelente,5,4.0,"""A great place to rest …""","""Cuando el sol caliente brilla sobre los árboles gruesos en este lugar de reunión puede hacer que se sienta 10 grados más fresco. Muchos bancos para descansar los pies doloridos. Hay una glorieta en el centro que alberga bandas, mariachis y otros artistas"".",Estados Unidos,Inglés,PC,2015-08-09,positivo
Masculino,33.0,Nacional,Excelente,5,60.0,"""Descansa y diviertete un rato""","""Pasea un rato por este jardín, la gente es muy amable y existen atracciones que de las cuales a lomejor no sabias.""",México,Español,PC,2015-08-07,positivo
Femenino,21.0,Internacional,Muy bueno,4,35.0,"""Coloque refrescante centro de la ciudad""","""Pequeña plaza con zonas verdes y numerosos bancos que le permite relajarse a la sombra después de un recorrido por el centro de la ciudad (frente al teatro Juárez).""",Francia,Francés,PC,2015-08-07,positivo
Masculino,26.0,Internacional,Muy bueno,4,366.0,"""Be careful walking around in flipflops""","""Este jardín es muy hermoso y es una visita obligada. Es bastante pequeño pero está ubicado en un área donde más o menos tienes que pasar para ver todo en esta ciudad. Hay árboles y arbustos alrededor del jardín para que tengas una sensación de paz incluso si puedes escuchar a la gente del otro lado. Hay algunas fuentes e incluso bancos para que puedas sentarte y relajarte. Cuando caminaba por aquí con mis chanclas, me resbalé un par de veces, casi me caigo al suelo. Debo decir que el suelo aquí, ya que está hecho de piedras, debe caminarse con cuidado si usa chanclas"".",Suecia,Inglés,PC,2015-08-04,positivo
Masculino,,Internacional,Muy bueno,4,108.0,"""Lively vibrant spot""","""Me encanta esta zona de la ciudad, siempre es encantadora con varios bares alrededor de la plaza y la gente que pasa. Hay varias bandas disponibles para tocar música (mariachi y norteña). Toda la zona es vibrante con música haciendo eco alrededor y tú tienen muchas opciones de bares, pero se llenan"".",Estados Unidos,Inglés,Móvil,2015-08-03,positivo
Masculino,55.0,Internacional,Excelente,5,362.0,"""Beautiful Guanajuato""","""Hermosa y acogedora plaza con jardín en el corazón de la ciudad. Cualquiera que visite Guanajuato pasará tarde o temprano"".",Italia,Inglés,PC,2015-08-02,positivo
Femenino,,Internacional,Excelente,5,11.0,"""Serenity""","""Excelente lugar para sentarse y disfrutar de un refrigerio mientras ve pasar a los lugareños. Por la noche, este es el lugar para estar, puede escuchar a los diferentes mariachis y bandas norteñas tocando toda la noche. Puede disfrutar un poco de la comida callejera, encontrar un banco y disfrute de la belleza de este lugar muy sereno y tranquilo"".",Estados Unidos,Inglés,PC,2015-08-01,positivo
Femenino,41.0,Nacional,Excelente,5,64.0,"""Un lugar que lo tiene todo""","""Realmente sentarte en una de las banquitas a un lado del Kiosko dónde se encuentra la orquesta tocando, los amigos, la vista al teatro!! Qué más se puede pedir!""",México,Español,Móvil,2015-07-31,positivo
Masculino,22.0,Nacional,Excelente,5,42.0,"""Para darte un break""","""Muy bonito ademas de que se puede descansar un rato de tanto caminar por el centro se ve el reflejo de la vida guanajuatense.""",México,Español,PC,2015-07-29,positivo
Femenino,35.0,Nacional,Excelente,5,64.0,"""Muy padre""","""Muy padre en las noches hay un ambiente excelente, desde la tarde, bueno todo el dia esta lleno de gente.""",México,Español,PC,2015-07-29,positivo
Masculino,,Internacional,Excelente,5,3.0,"""You must see El Jardín de la Unión""","""¡Este es un lugar absolutamente hermoso! Los fines de semana, está ocupado hasta las primeras horas de la mañana"".",Estados Unidos,Inglés,PC,2015-07-28,positivo
Femenino,34.0,Internacional,Excelente,5,583.0,"""Pretty Garden Right Outside Our Hotel""","""Nos alojamos en el Hotel Boutique 1850, que es parte de la plaza en la que se encuentra este jardín. El área del jardín es hermosa y hay muchos restaurantes alrededor, pero desafortunadamente parecen bastante turísticos. Ya sea que te sientes en un restaurante afuera o en un banco del parque, sin embargo, prepárate para ser asaltado por bandas de mariachis y aspirantes.Algunos de ellos son bastante buenos, pero no todos... Lo verás (o escucharás) cuando llegues allí por ti mismo Parecían estar allí más por la noche, pero incluso por la mañana había un par deambulando. Por la noche hay lo que supongo que son docenas de músicos.

Mientras estuvimos allí, una orquesta (no estoy seguro de dónde eran, si eran estudiantes de la universidad o algo así) estaba dando una actuación gratuita en la gran glorieta de allí. Estaban tocando todo tipo de música, desde música clásica hasta la canción de cantina de Star Wars (que estuvo muy bien). Me senté y los observé por un rato, fue muy divertido. No estoy seguro si esto es algo habitual o si estaban promocionando algo, o qué. Si anunciaron algo, nunca lo escuché, simplemente siguieron pasando de una canción a la siguiente.

Otra cosa a tener en cuenta, si está lloviendo (o ha estado lloviendo), la acera estará muy, muy resbaladiza. Llovió bastante mientras estuvimos allí, y la acera en realidad es más como baldosas bonitas, pero ten cuidado si está mojada. Casi me resbalé en 3 ocasiones distintas. Este jardín está en una bonita zona céntrica, por lo que es un buen punto de partida si quieres hacer un pequeño recorrido a pie por la ciudad. El museo de Don Quijote está muy cerca y el teatro está literalmente al otro lado de la calle"".",Canadá,Inglés,PC,2015-07-28,positivo
Masculino,55.0,Internacional,Excelente,5,325.0,"""People watch and enjoy""","""Puedes pasar la noche aquí viendo a la gente. Los estudiantes universitarios vestidos con atuendos medievales actúan en los escalones del Teatro y la Iglesia mientras trabajan con la multitud para vender boletos para su caminata / canto por las calles más tarde en la noche. Se llena pero si puedes encontrar un restaurante para sentarte un rato y disfrutarlo todo, eso ayuda. Hay muchas tiendas abiertas e interesantes en esta área también. Busca mimos y otros artistas aquí"".",Estados Unidos,Inglés,PC,2015-07-27,positivo
Masculino,63.0,Internacional,Regular,3,326.0,"""Un lugar con dos caras"" ","""De hecho, como el lugar puede ser amable hasta media tarde por su sombra y su relativa calma, ya que puede convertirse en un infierno de una prisa y el ruido por la noche; Mariachis se dan batalla, restaurantes caros y se puede disfrutar de una bebida sin comer. Creo que lleva lejos de este lugar para disfrutar de un poco de paz y mejores precios.""",Francia,Francés,PC,2015-07-26,neutral
Femenino,,Nacional,Muy bueno,4,19.0,"""Paseo por Jardín de la Unión""","""El día que fuimos era un domingo en la noche, nos toco que había mucha gente, caminando por el Jardín, hay un kisco enmedio, el lugar esta muy bonito decorado por los arboles y plantas. a su alrededor encontraras diversos restaurants. casi enfrente esta el Teatro Juárez y una Iglesia.""",México,Español,PC,2015-07-24,positivo
Masculino,32.0,Internacional,Muy bueno,4,24.0,"""Plaza gastronómica"" ","""Me estaba quedando en Cuevano cerca de este mesón del jardín y que era lo mejor. El jardín es muy pequeño y muy lindo, pero hay una zona de bares y restaurantes alrededor, el teatro y el movimiento en general.""",Brasil,Portugués,PC,2015-07-22,positivo
Masculino,80.0,Internacional,Excelente,5,72.0,"""Fascinating Plaza""","""Uno de los mejores lugares para observar a la gente en los que he estado. Grandes cafés, junto con música. ¡Mi lugar favorito en México!""",Estados Unidos,Inglés,PC,2015-07-21,positivo
Masculino,71.0,Internacional,Excelente,5,453.0,"""Night and Day""","""¡¡Esta plaza es todo!! Tanto de día como de noche. Tiene un verdadero zocallo mexicano en el centro. Los niños juegan durante el día, los árboles dan sombra y belleza y por la noche, ¡Música! ¡Música por todas partes, disfrútala! """,Estados Unidos,Inglés,PC,2015-07-16,positivo
Masculino,,Internacional,Regular,3,96.0,"""Nice plaza, but nothing special""","""Sin duda verás esta plaza cuando visites Guanajuato, porque es un punto popular para dejar a los taxis cuando pides ir al ""centro"". De lo contrario, a menos que seas un restaurador, hay poco que ver aquí. Para los estándares mexicanos , es un lugar pequeño, dominado por restaurantes turísticos caros"".",Australia,Inglés,PC,2015-07-15,neutral
Masculino,25.0,Nacional,Excelente,5,5.0,"""Caminar, comer y enamorar""","""Un lugar romantico y clásico de la ciudad de Guanajuato en el cual puedes caminar y admirar su quisco y arboles que lo rodean, así como también llegar a uno de los restaurantes y bares que cuenta, acudir en familia, amigos y en pareja de lo mejor. 100% turístico recomendable.""",México,Español,PC,2015-07-15,positivo
Femenino,30.0,Internacional,Excelente,5,7.0,"""Mariachi Bliss!""","""Me encanta, me encanta, me encanta pasar el rato en el Jardín de la Unión y sus alrededores. Tanta vida y música. Me encantan los mariachis por las noches"".",Estados Unidos,Inglés,PC,2015-07-15,positivo
Femenino,39.0,Internacional,Regular,3,343.0,"""Nice hang out""","""Esta es una pequeña plaza justo en el centro de todo. Durante el día, no hay mucho que ver, aunque el ""techo"" del topiario es genial. Es un pequeño y lindo parque sombreado que aparece en medio de un zona concurrida. (Preferí Jardín Reforma durante el día. No está en la lista aquí. Necesito agregarlo. Está cerca de la pizzería y la Plaza de La Paz. Es un gran parque con sombra exuberante y pájaros cantores. Hay muchos bustos de bronce de importantes reformadores.) Pero por la noche, este pequeño jardín está lleno de restaurantes en las aceras, música y risas.Está ubicado justo en el medio de las hermosas vistas de la zona central que no debe perderse: Teatro Juárez, Universidad de Guanajuato. , etc... Precioso. Muy concurrido los fines de semana.""",Canadá,Inglés,Móvil,2015-07-14,neutral
Masculino,52.0,Nacional,Excelente,5,531.0,"""Me encanta""","""Me encanta este lugar! Alegre, dicharachero, bonito, limpio. Puedes tomar café y comer en forma, o simplemente sentarte relajadamente a ver pasar a la gente…""",México,Español,Móvil,2015-07-14,positivo
Femenino,27.0,Internacional,Excelente,5,11.0,"""Small, clean, quaint and cool""","""El Jardín está lleno de vida ya que está rodeado de restaurantes, pequeñas tiendas y algunos hoteles boutique. Muy bien mantenido y ofrece una sombra fresca. Verás algunos vendedores y artistas musicales alrededor. Temprano en la mañana es muy tranquilo y al mediodía y por la noche es animado"".",Estados Unidos,Inglés,Móvil,2015-07-14,positivo
Femenino,44.0,Internacional,Muy bueno,4,143.0,"""Hermosa plaza""","""Hermosa plaza llena de plantas y flores. Todo alrededor está rodeada de restaurantes y bares. Es el lugar de reunión para el inicio de las famosas callejoneadas.""",Argentina,Español,PC,2015-07-12,positivo
Masculino,35.0,Nacional,Excelente,5,35.0,"""Tienes que ir""","""Si no acudes al jardin de la unión, es como si no hubieras ido a Guanajuato, es muy bonito, hay muchas cosas que hacer, restaurantes, cafes, teatro juarez, todo esta cerca del jardin, en el corazon de la ciudad.""",México,Español,PC,2015-07-09,positivo
Masculino,,Nacional,Excelente,5,17.0,"""Great place to hang out""","""Me encantaba el ambiente, los estudiantes comenzaban a cantar... no estoy seguro si esto es normal, ¡pero era hermoso! Los jardines eran hermosos... ¡me encantó!""",México,Inglés,PC,2015-07-07,positivo
Masculino,49.0,Nacional,Excelente,5,108.0,"""El lugar de Encuentro en Guanajuato""","""Cuando vayas a Guanajuato no dejes de visitar el Jardín, es donde todo pasa y está rodeado de un aire colonial empedrado, ahí admirarás los teatros y restaurantes, si eliges visitar uno con vista desde algún balcón del segundo piso, admirarás la belleza de sus árboles, el caer de la tarde y cómo cobra vida cuando todos salen del trabajo y de la universidad para encontrarse aquí. Los elotes y esquites son un hit que debes probar, hay fila!!!""",México,Español,PC,2015-07-07,positivo
Femenino,56.0,Internacional,Muy bueno,4,812.0,"""Plaza de Armas"" ","""Área Jardín de la Unión, en el centro de Guanajuato ha existido desde 1861. Durante nuestra visita turística a través de México nos alojamos en el hotel Posada Santa Fe, que se situó en esta plaza. La zona es muy concurrida en la glorieta banda toca, pasar las vacaciones, vender recuerdos y relajarse. Una gran cantidad de restaurantes, una gran cantidad de personas, bastante ruidoso, pero interesantes.""",Rusia,Ruso,PC,2015-07-03,positivo
Masculino,37.0,Nacional,Excelente,5,42.0,"""Un lugar con buen ambiente, pero comida regular""","""Al estar frente a la iglesia y al teatro Juarez, claro esta que tendras una vista excelente, ademas hay muchos lugares en donde te puedes setnar a tomar algo y pasar el rato. (recomiendo el Van Ghog o casa valadez) pero como es regla, restaurantes con vista a una plaza, usualmente son entre regulares y malos y el jardin union no es la excepción. No se lo recomiendo a alguien que busque paz y tranquilidad, pues lo mas seguro es que tengas duelo de mariachis y gente ofreciendo de todo y pidiendo.""",México,Español,PC,2015-07-01,positivo
Masculino,,Nacional,Muy bueno,4,16.0,"""Nothing earth-shattering, but a pleasant place to spend time""","""Pequeño, pero agradable lugar para sentarse y observar a la gente. Muchos restaurantes con mesas en el interior y al aire libre, A tiro de piedra (literalmente) del Teatro Juárez, que vale la pena visitar. A veces hay cosas interesantes para ver"".",México,Inglés,PC,2015-07-01,positivo
Masculino,40.0,Nacional,Excelente,5,305.0,"""Un pequeño jardín emplazado en el alma de la ciudad""","""Que no engañen las dimensiones de este jardín, de que es pequeño lo es, pero cuenta con la grandeza de estar emplazado en un área con grandes atractivos para el turista y para el local. Es el centro de la ciudad, con el Teatro Juarez el frente, y apenas a una cuadra pequeña de la Plaza de la Paz y de la Catedral, constituye el alma de la vida bohemia, artística, religiosa y cultural de esta bella ciudad. Hay restaurantes localizados allí con sus terrazas prácticamente en él. Muy agradable, es un ambiente muy festivo y alegre en ambiente familiar.""",México,Español,PC,2015-06-28,positivo
Masculino,45.0,Internacional,Excelente,5,30.0,"""Great little plaza to dine or just hang out and watch people stroll by""","""Pasé alrededor de una hora el domingo pasado sentado en el banco del Jardín de la Unión observando a los lugareños y turistas. Es un lugar cómodo bajo los árboles para pasar el tiempo libre"".",Estados Unidos,Inglés,PC,2015-06-28,positivo
Femenino,22.0,Nacional,Excelente,5,11.0,"""Shows artisticos al aire libre""","""Me encanta esta plaza, muy colorida siempre hay artistas alegrando el ambiente, músicos, payasos, mimos, pintores. Una variedad de restaurantes, las plazuelas con sus fuentes tienen un toque muy romántico.""",México,Español,PC,2015-06-27,positivo
Femenino,50.0,Nacional,Excelente,5,33.0,"""El corazón de la ciudad""","""Es precisamente el centro de Guanajuato con un ambiente festivo, buena música, lugares con excelente servicio y comida, bien ubicado para visitar desde allí todos los puntos importantes de la ciudad. Es un área peatonal en donde convergen lugares interesantes como el Teatro Juárez con las musas en su exterior y la elegancia y antigüedad de su interior, con excelentes espectáculos.""",México,Español,PC,2015-06-24,positivo
Femenino,43.0,Nacional,Muy bueno,4,14.0,"""Buena música""","""Este es el centro de la Vida Nocturna, alrededor de el hay varios hotels y bares, y es muy padre pues en la noche con solo sentarte en sus bancas apreciaras Estudiantinas y Mariachis, ahi pasa todo Guanajuato cada noche. No olvides estar x ahi. Es familiar a diferencia de otras partes vi a las personas muy comportada, sin excesos.""",México,Español,PC,2015-06-23,positivo
Femenino,36.0,Nacional,Excelente,5,98.0,"""JARDÍN, LLENO DE VIDA…""","""Precioso lugar donde sentarse escuchar buena musica en vivo ,tomarse una copita /cafe Botanear , admirar el tearto Benito Juarez que es una Belleza arquitectonica inigualable …""",México,Español,PC,2015-06-22,positivo
Masculino,61.0,Internacional,Excelente,5,258.0,"""Amazing little Garden Plaza""","""Es difícil describir este lugar. Es una forma triangular, rodeada de árboles que están recortados a la perfección en una línea perfectamente recta alrededor del perímetro. En el centro, en una pequeña glorieta, un lugar perfecto para tomar fotografías. También hay varios restaurantes que rodea el parque que, si hubiera tenido tiempo, habría sido un gran lugar para almorzar"".",Estados Unidos,Inglés,PC,2015-06-21,positivo
Masculino,49.0,Internacional,Excelente,5,126.0,"""A beautiful cannopy of trees…""","""Justo cuando pensábamos que lo habíamos visto todo, nos encontramos con esta hermosa área de jardín llena de mariachis, música, vendedores ambulantes. Hay tantas cosas que es difícil hacerlo todo. Grandes restricciones bordean el hermoso patio al aire libre, música y actividades al aire libre. Actuaciones del talento local. La gente vestida con atuendos correctos de la época fue un placer... alguien tenía que hacer esos uniformes, verdadero talento. Toma una cerveza y unos tacos callejeros... ponte tus zapatos cómodos y disfruta de tu experiencia. ...""",Estados Unidos,Inglés,PC,2015-06-21,positivo
Femenino,43.0,Nacional,Muy bueno,4,27.0,"""Increíble""","""Muy limpio y esta genial para darse un respiro en Gto. Hay varias cafeterías pero la mejor La Bohemia.""",México,Español,Móvil,2015-06-18,positivo
Masculino,37.0,Nacional,Excelente,5,33.0,"""Muy limpio""","""Parquecito muy limpio, cerca de todo, mucha oferta culinaria, la gente en lo que está y no se mete con nadie, ideal para dar un respiro después de una buena caminata.""",México,Español,PC,2015-06-18,positivo
Femenino,59.0,Internacional,Excelente,5,112.0,"""The trees surrounding the garden are beautiful""","""El punto central de toda la actividad en la ciudad es el Jardín, un dosel de árboles extraordinarios que rodean un pequeño parque con un quiosco de música. Los músicos locales tocan y los domingos como nosotros, puede ver un desfile con bandas de música y grupos tribales tocando y bailando celebrando un día de fiesta. El Jardín está rodeado de encantadores cafés y tiendas al aire libre, teatros y otros sitios culturales, así como también numerosos bares y tiendas en las cercanías. ¡¡No te lo pierdas!!""",Estados Unidos,Inglés,PC,2015-06-18,positivo
Femenino,24.0,Nacional,Muy bueno,4,4.0,"""Punto de Reunión con tradición""","""A Donde fueres has lo que vieres"" frase muy utilizada por los turismologos, pero muy aplicada a este lugar.
El Jardín Unión es y será el punto de reunión de las generaciones de los guanajuatenses; con eventos juveniles y llenos de tradición como lo es el Día de las Flores...Si vistas Guanajuato y quieres vivir está tradición y relacionarte con la población te recomiendo un viernes por la tarde donde se reúne diferentes generaciones en un mismo punto... primero las personas de la tercera edad bailando danzón y segundo los jóvenes entre unos 15-20 años caminando en círculos con los amigos, como un ritual de cortejo moderno; los sábados de los adultos jóvenes entre 20-30 años punto de reunión para irse a los diferentes bares de la zona..sin duda para conocer Guanajuato, visita y vive como Guanajuatense¡¡""",México,Español,PC,2015-06-15,positivo
Femenino,38.0,Nacional,Excelente,5,11.0,"""Tranquilidad y típico lugar para relajarte""","""Est un kiosko muy pintoresco y una fuente con agua y los arboles cortados en un cuadro grande que rodea todo el jardin ahi te sientas a platicar y observar las callejonadas, es un lugar para conocer a los lugareños y disfrutar junto a ellos la historia de ete Guanajuato Hermoso""",México,Español,PC,2015-06-10,positivo
Masculino,,Internacional,Excelente,5,928.0,"""Leafy, Food and Sights""","""Plaza cubierta de árboles, muchos restaurantes, artistas callejeros y algunos lugares de interés en un extremo. Un buen lugar para relajarse, tomar un bocado y descansar del turismo"".",Australia,Inglés,PC,2015-06-10,positivo
Femenino,41.0,Nacional,Muy bueno,4,101.0,"""Bonito""","""Lugar para recorrer escuchar música de mariachi, antros donde bailar y divertirse, asi como varios restaurantes y cafés para disfrutar en pleno centro de la ciudad :)""",México,Español,PC,2015-06-08,positivo
Masculino,31.0,Internacional,Excelente,5,14.0,"""RELAX…""","""Quetal un cafe....quizas un puro o cigarillo sentado en una de las bancas del jardin,...viendo pasar gente casi de todo el mundo...relajandote...pensando que en una hora o dos o todo el dia no tendras otra cosa que hacer mas que saber que no tienes nada que hacer......QUETAL...!!!!!!!""",Estados Unidos,Español,PC,2015-06-05,positivo
Masculino,,Internacional,Excelente,5,21.0,"""Great place to sit, relax and listen to live music""","""Hay varios restaurantes alrededor del jardín y con buena comida. Hay músicos locales (Mariachis) que tocarán por una pequeña tarifa"".",Estados Unidos,Inglés,PC,2015-06-04,positivo
Masculino,,Nacional,Excelente,5,6.0,"""Bello Jardín""","""El lugar perfecto para tomar una rica nieve, un café o simplemente admirar la belleza de la ciudad. Desde aquí se puede observar el mirador del Pipila.""",México,Español,PC,2015-06-02,positivo
Femenino,73.0,Internacional,Muy bueno,4,246.0,"""Descanso fresco en el corazón de Guanajuato"" ","""Pequeña plaza triangular forrado y con sombra lagestraemiae cortada específicamente para la comodidad de los transeúntes! El lugar siempre está lleno, especialmente por la presencia de los estudiantes. Muchos restaurantes rodean.""",Francia,Francés,PC,2015-05-27,positivo
Femenino,,Nacional,Muy bueno,4,5.0,"""Muy lindo""","""Siempre hay mucha gente, a todas horas, puedes encontrar gran cantidad de bares, restaurantes, cafes, museos...todo esta cercas""",México,Español,PC,2015-05-26,positivo
Masculino,34.0,Nacional,Muy bueno,4,287.0,"""Awesome location""","""Este es el centro principal del centro de Guanajuato. Restaurantes, hoteles y música en vivo. La orquesta en Gto. toca los martes, jueves y domingos. Una visita obligada en Gto"".",México,Inglés,Móvil,2015-05-19,positivo
Femenino,,Internacional,Muy bueno,4,3.0,"""Perfect evening""","""El lugar perfecto para ver, lleno de lugares agradables y gente encantadora. Puedes salir a caminar, tomar un café o disfrutar de una comida en el corazón de la ciudad"".",Estados Unidos,Inglés,Móvil,2015-05-19,positivo
Femenino,21.0,Internacional,Excelente,5,70.0,"""Espacio de descanso""","""Un lindo sitio para darte un descanso después del recorrido por la ciudad,compras un helado, te sientas a la sombra y listo! A seguir disfrutando :)""",Argentina,Español,PC,2015-05-18,positivo
Femenino,19.0,Nacional,Excelente,5,4.0,"""Pequeño pero bonito""","""No te cansas de pasar, y volver a pasar, estar en el kiosko, ver el teatro Juárez, pasear por las noches esperando a los músicos.""",México,Español,PC,2015-05-16,positivo
Masculino,26.0,Internacional,Muy bueno,4,74.0,"""Una gran opción de la noche"" ","""Hermoso lugar con mucha gente, y grandes opciones turísticas de bares y restaurantes. Caminar a través de este lugar la noche tiene un encanto especial.""",Brasil,Portugués,PC,2015-05-13,positivo
Femenino,40.0,Internacional,Muy bueno,4,72.0,"""Un punto central no se pierda mas"" ","""Día tranquilo, ideal para un desayuno en la terraza bajo el frescor de los árboles grandes. Muy animado por la noche con mariachis poner el ambiente. a menudo lleno de terrazas. precios inflados por la calidad. Alejándose un poco de pequeños restaurantes, locales a precios más suaves.""",Francia,Francés,PC,2015-05-11,positivo
Masculino,29.0,Nacional,Regular,3,157.0,"""Un parque como muchos, lo salva un poco la ubicación""","""Lo que lo hace diferente es que está justo enfrente del Teatro Juárez y tiene muchos restaurantes, pero es muy pequeño, sin grandes detalles propios fuera de los árboles. Si vas al Teatro o al Pípila vale la pena darle un pequeño paseo, pero si no lo viste, no te pierdes de mucho.""",México,Español,PC,2015-05-10,neutral
Masculino,,Internacional,Excelente,5,2.0,"""Awesome location""","""Mucho entretenimiento, música, baile, etc... no hay nada que no le guste al Jardín de la Unión. Lo recomiendo a todos.""",Estados Unidos,Inglés,PC,2015-05-03,positivo
Masculino,35.0,Nacional,Muy bueno,4,35.0,"""El punto de reunión por excelencia en Guanajuato""","""Se vive un gran ambiente, a veces un poco ruidoso pero lo toleras, puedes sentarte en alguna terraza de los diversos bares o restaurantes mientras disfrutas de la bebida de tu preferencia.""",México,Español,PC,2015-05-01,positivo
Femenino,43.0,Internacional,Excelente,5,7.0,"""Comercio""","""Muy lindo jardín con árboles cuadrados que llaman mucho la atención. Está lleno de comerciantes que ofrecen de todo desde joyería en plata hasta canciones de mariachi. Tiene muy buenos restaurantes alrededor y está frente al teatro. Buen lugar para pasar.""",Estados Unidos,Español,PC,2015-04-28,positivo
Femenino,,Nacional,Excelente,5,41.0,"""Mucho encanto""","""Vida bohemia, un buen café, una buena comida... Para pasar un buen rato, ambiente agradable... Muy muy recomendable.""",México,Español,PC,2015-04-27,positivo
Masculino,19.0,Internacional,Excelente,5,36.0,"""Tranquilo y agradable""","""Podrían pasar días sentado en uno de estos bancos, la plaza se encuentra en el centro de la ciudad y está rodeado de restaurantes y hoteles se encuentra frente al teatro, que es muy bueno estar en esta plaza, la calma, temperatura, sonido, es relajante.""",Brasil,Portugués,PC,2015-04-24,positivo
Femenino,,Internacional,Regular,3,37.0,"""Lots going on""","""Árboles y espacios verdes rodeados de restaurantes y bares, un buen lugar para sentarse y observar a la gente a cualquier hora del día"".",España,Inglés,PC,2015-04-23,neutral
Femenino,34.0,Nacional,Excelente,5,58.0,"""Bello como todo en Guanajuato""","""Un lugar para pasear un rato o sentarte solamente a disfrutar de la música, en la sobra bajo uno de los bellos arboles, alrededor puedes encontrar restaurantes y si te gusta la fiesta también hay variedad de músicos :D""",México,Español,PC,2015-04-23,positivo
Femenino,,Internacional,Excelente,5,22.0,"""Hang Out Here""","""Este es el lugar para observar a la gente en Guanajuato... de día o de noche. El hermoso jardín está rodeado de amplios senderos para pasear y un quiosco de música en el centro. Algunas noches hay música bailable. Todas las noches hay mariachis paseando. Todo esto está rodeado de restaurantes con asientos al aire libre. Si necesita Internet, Starbucks le proporcionará su contraseña en la parte inferior de su recibo, así que tome una taza de café y comience a navegar"".",Estados Unidos,Inglés,PC,2015-04-22,positivo
Masculino,44.0,Nacional,Excelente,5,31.0,"""Viaje inolvidable""","""Corazón de Guanajuato lugar soñado ideal para todo el día, lleno de actividades y restaurantes, salida de las callejoneadas y lugar cosmopolita!!!""",México,Español,PC,2015-04-13,positivo
Masculino,68.0,Internacional,Excelente,5,11.0,"""Lugar encantador""","""El lugar y el ambiente son mágicos. Hay una estudiantina que ""callejonea"" muy divertida, mariachis y juglares. Aún después de una larga noche de bailes y jarana, la plaza está impecable.""",Argentina,Español,PC,2015-04-13,positivo
Masculino,25.0,Internacional,Excelente,5,14.0,"""Beautiful Mexican Spirit""","""Un lugar muy especial al caer la noche... puedes escuchar mariachis por todas partes, la gente feliz, el teatro Juárez bellamente iluminado. Restaurantes increíbles para cenar y luego unirse a las famosas callejonadas"".",Estados Unidos,Inglés,Móvil,2015-04-10,positivo
Femenino,30.0,Nacional,Excelente,5,6.0,"""SIEMPRE LA FIESTA""","""Desde temprana hora (9 o 10 de la mañana) hay gente, restaurantes funcionando, musicos de todo tipo (nortenos, mariachis, solistas, etc.) de muy buena calidad. Por la noche (a partir de las 7) en sus cercanias junto al templo de San Diego salen estudiantinas a callejonear.""",México,Español,PC,2015-04-09,positivo
Femenino,,Nacional,Excelente,5,7.0,"""Muy bonito""","""Hay lugares donde comer muy rico!, de noche es muy bonito y romantico, escuchas a las estudiantinas tocar.""",México,Español,PC,2015-04-08,positivo
Masculino,38.0,Nacional,Excelente,5,537.0,"""Muy tranquilo""","""Depende del mes que se venga pero cuando hay poco turista, se disfruta bastante Recomendable pasar un rato ameno aquí una tarde o noche.""",México,Español,Móvil,2015-04-06,positivo
Masculino,36.0,Nacional,Muy bueno,4,324.0,"""Lugar muy familiar y festivo""","""Enclavado en una de las zonas donde inician las callejoneadas, es la plaza mas cercana al teatro Juarez. Rodeado de restaurantes, bares y puntos de interes, es una plaza que hay que visitar. De noche un poco oscura, pero de dia llena de sombras de grandes y frondosos truenos, tiene un pequeño kiosko que adorna el centro. Visitenlo les gustara, es pintoresco y festivo su ambiente""",México,Español,Móvil,2015-04-06,positivo
Femenino,52.0,Internacional,Excelente,5,207.0,"""Guanajuato's Jardin for a fun time…""","“Además de la música de mariachi de día y de noche, que siempre es divertida, el Jardín de Guanajuato es un gran lugar para escuchar las bandas de la Estudiantina y seguir a estos jóvenes músicos de noche por las calles y callejones de la ciudad. el quiosco de música. A veces hay un evento especial en el teatro al otro lado de la calle. Es un lugar alegre. Un lugar ruidoso. Siempre divertido"".",Estados Unidos,Inglés,PC,2015-04-05,positivo
Femenino,19.0,Nacional,Excelente,5,39.0,"""Hermoso y relajante""","""Éste lugar es bellísimo, muy tranquilo como para sentarte en sus bancas y si no traes mucho presupuesto como para comer en esos lugares con un café o chocolate caliente y un pan... Mira, de lujo!!!!""",México,Español,Móvil,2015-04-04,positivo
Femenino,,Internacional,Excelente,5,22.0,"""Great place to hang out""","""Este lugar es una buena opción para almorzar, cenar o tomar un helado mientras disfrutas de la vista del Teatro Reforma y otros edificios que rodean esta área verde"".",Australia,Inglés,PC,2015-04-04,positivo
Femenino,22.0,Internacional,Excelente,5,69.0,"""Que hermoso lugar!!""","""Probablemente al ir a Guanajuato ni piensas en conocer este lugar, pues te vas a sorprender una vez que este ahi, te va a resultar tan pintoresco y mágico, digno de una ciudad con tanta historia como Guanajuato. Ideal para tomar un café y admirar el paisaje!""",Perú,Español,Móvil,2015-04-03,positivo
Masculino,31.0,Internacional,Regular,3,1499.0,"""Pequeño parque lleno de verde"" ","""Juárez es un parque triangular en el teatro principal. Hay una gran cantidad de cafés de manera que rodea la plaza, en el parque, que está rodeado de vegetación es ideal para el descanso de la ciudad para caminar, ya que también se colocan banco. Dado que la seguridad ubicación animado no es ningún problema.""",Japón,Japonés,PC,2015-04-02,neutral
