Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,58.0,Internacional,Excelente,5,2346,"""""La parte frontal es muy bonito, como un laberinto en el interior""","""Es una muy buena escuela, la escuela también se une a la tienda para comprar productos relacionados. Guanajuato tiempo es bueno, la aparición del campus para coger un cielo azul barroco es realmente inigualable.""",Singapur,Chino,PC,2016-03-03,positivo
Masculino,66.0,Internacional,Regular,3,2265,"""Hermosa arquitectura""","""En la construcción de la tiza azul, situada en el ángulo mirando hacia arriba desde la calle delante. Sin entrar en los agregados en el ojo. El visitada es que era pequeño estudiante porque era temprano Año Nuevo, pero el barrio de bares y restaurantes oí que a menudo se llena de estudiantes.""",Japón,Japonés,PC,2016-03-01,neutral
Masculino,25.0,Nacional,Excelente,5,90,"""Me encantó""","""Para cualquier amante de la arquitectura e incluso si no lo eres no cabe duda que te dejara impresionado esta monumental construcción es hermosisima, lo único es que la calle es muy estrecha para apreciarla en todo su esplendor.""",México,Español,PC,2016-02-25,positivo
Masculino,74.0,Internacional,Excelente,5,389,"""Impressive hidden gem""","""Esta pieza de gema es hermosa por dentro y por fuera, es una joya para la fotografía baja, una habitación grande y bonita y las escaleras viejas pero limpias son muy impresionantes"".",Canadá,Inglés,PC,2016-02-24,positivo
Masculino,72.0,Internacional,Muy bueno,4,1080,"""Impressive buildings; impressive cultural offerings""","""Uno de los conjuntos de edificios más intrigantes y relativamente modernos, aunque la institución se remonta a mucho tiempo atrás. Descubra qué eventos culturales está organizando la Universidad de Georgia: películas, conciertos, etc.""",Canadá,Inglés,PC,2016-02-20,positivo
Masculino,53.0,Internacional,Regular,3,66,"""Universidad situada en la parte central de la ciudad se encuentra justo al lado de la catedral de Nuestra Señora en el corazón de la ciudad, ya que es el mismo y su lugar de trabajo, hemos estado caminando lentamente sobre la imposición de una hora para entrar en el recinto""","""Sé que hay maestros japoneses a la Universidad de Guanajuato, también demasiado grande para entrar en el campus universitario en busca de él, di una voltereta Mai no cumple con el hospital principal, porque el estudiante también fue menor en vacaciones, varios hemos sido capaces de ver este tipo de aulas e instalaciones.""",Japón,Japonés,PC,2016-02-19,neutral
Femenino,32.0,Internacional,Excelente,5,15,"""Architectonic masterpiece!""","""Qué edificio tan increíble, que en realidad es una universidad, una verdadera joya para los amantes de la fotografía... es otro lugar de interés en Guanajuato, y está cerca del Jardín Juárez, ¡así que puedes disfrutar de una deliciosa comida antes o después de visitar este edificio! ¡No te decepcionarás!""",Estados Unidos,Inglés,PC,2016-02-19,positivo
Femenino,51.0,Internacional,Excelente,5,47,"""Edificio precioso""","""Un lindo ediicio rodeado por callejones en el centro histórico de Guanajuato. Debe verse aunque sea sus exteriores.""",Costa Rica,Español,PC,2016-02-19,positivo
Femenino,33.0,Internacional,Excelente,5,14,"""Lo que más me gustó de Guanajuato""","""Una edificación hermosa, rodeada de gente joven con un ambiente muy agradable. Además es reconocida como una de las mejores de Mexico.""",Colombia,Español,PC,2016-02-16,positivo
Masculino,61.0,Nacional,Excelente,5,20,"""Icono de Guanajuato""","""Es de ley subir los escalones de la universidad,es una de las universidades más famosas que tenemos aparte de ser un monumento histórico, si llegan a entrar a la universidad encontrarán un sin fin de salones, de bibliotecas y patios e incluso una capilla, es algo interesante la universidad lo que realmente vale la pena visitar.""",México,Español,PC,2016-02-13,positivo
Masculino,34.0,Nacional,Excelente,5,13,"""Máxima casa de estudios""","""Un magnifico lugar, cada rincón esta lleno de historia y de conocimientos por descubrir te reto a llegar a la cima de las escalinatas.""",México,Español,PC,2016-02-12,positivo
Femenino,43.0,Internacional,Muy bueno,4,231,"""En las alturas""","""A la Universidad de Guanajuato se accede después de una majestuosa escalera. Desde allá a lo alto, hay una visión de la ciudad, sus calles y túneles diferente. Merece la pena.""",España,Español,PC,2016-02-11,positivo
Masculino,,Nacional,Excelente,5,20,"""Una Universidad diferente""","""Fue impresionante ver una casa de estudios en una construccion con tanta historia, digna de ser visitada.""",México,Español,PC,2016-02-11,positivo
Masculino,53.0,Nacional,Excelente,5,240,"""Un edificio emblemático""","""Un edificio que vale a pena hacerle fotos desde el Pípila y una vez abajo verla de frente y subir la escalinata. Un edificio con historia, muy bonito.""",México,Español,PC,2016-02-09,positivo
Masculino,46.0,Internacional,Muy bueno,4,237,"""Maravilloso""","""Es un placer observar la Universidad de Guanajuato, su arquitectura marca un punto de reunión obligado para turistas y así poder disfrutar de la hermosa ciudad.""",Colombia,Español,Móvil,2016-02-06,positivo
Masculino,24.0,Nacional,Excelente,5,59,"""Estilo neoclásico""","""Se encuentra a una calle del centro. Sus acabados y detalles son de estilo neoclasico y es una yo ya arquitectónica. Me hubiera encantado poder entrar.""",México,Español,Móvil,2016-02-04,positivo
Femenino,20.0,Internacional,Excelente,5,26,"""A hidden gem""","""El edificio es historia en sí mismo. Las habitaciones y las escaleras son antiguas pero hermosas. No mucha gente sabe que hay dos físicos en el techo que observarán las estrellas, los planetas y las constelaciones usando el telescopio de la escuela, ¡todo gratis!""",Estados Unidos,Inglés,PC,2016-02-03,positivo
Femenino,52.0,Internacional,Excelente,5,5,"""Excellent""","""¡¡¡Qué lugar tan increíble!!! ¡No puedes dejar de venir a esta escuela! ¡Te encantará! Tanta historia, tanto que ver y conocer"".",Estados Unidos,Inglés,PC,2016-02-02,positivo
Femenino,66.0,Internacional,Muy bueno,4,12,"""Por la noche se interrumpe el tráfico de personas que durante el día, la construcción de ver por la noche la iluminación es hermosa""","""Y los edificios históricos y el partido de vuelta, creo que esto no se sabe la gente medias hay que decir que la universidad. Una noche la vista es impresionante que se iluminan, el edificio se ha visto en los flotadores de llovizna en los ojos, incluso ahora.""",Japón,Japonés,PC,2016-01-27,positivo
Masculino,,Nacional,Excelente,5,5,"""Excelente lugar para visitar""","""Contrucción no tan antigua pero armoniosa arquitectura en el centro de la ciudad de Guanajuato donde todava imparten algunas licenciaturas recomiendo visitar.""",México,Español,PC,2016-01-27,positivo
Masculino,23.0,Nacional,Muy bueno,4,2,"""Buen nivel""","""Si bien el nivel en general aún es bueno. hay carreras tanto excelentes como regulares. Sin duda es una excelente Universidad.""",México,Español,PC,2016-01-26,positivo
Masculino,31.0,Nacional,Muy bueno,4,24,"""Por fuera vale la pena""","""Es un espacio de mucho interés para caminarlo, tomar fotografías.... ahí mismo hay galerias y museos, como el alfredo dugés de naturaleza.""",México,Español,PC,2016-01-26,positivo
Femenino,43.0,Internacional,Muy bueno,4,39,"""Beautiful architecture and don't miss Casa de la Presa, art nouveau""","""Los pasos de la universidad son fáciles de encontrar; no hay acceso a la universidad. Entonces, si está interesado en la arquitectura, vea la casa Art Nouveau en G. en el paseo de la Presa, no cerca, pero vale la pena un taxi para ver. Ahora está lleno de tiendas y restaurantes, pero art nouveau Las puertas de vidrio y madera y el salón con techos de 24 pies de altura (ver arriba) son fascinantes y me recuerdan la arquitectura de la Secesión alemana y austriaca. Una anomalía fascinante en Guanajuato"".",Estados Unidos,Inglés,PC,2016-01-24,positivo
Masculino,57.0,Internacional,Muy bueno,4,236,"""Meeting place for students and tourists""","""La escalera que sube al edificio histórico de la Universidad es un rincón encantador en el centro de la ciudad sin bullicio ni aglomeraciones. Todos se toman una foto allí con su grupo y disfrutan del blanco impoluto de sus paredes (supongo que lo pintan todos los días). tan a menudo...) Bonito lugar para un descanso en tu paseo por la ciudad"".",Argentina,Inglés,PC,2016-01-22,positivo
Masculino,61.0,Nacional,Excelente,5,12,"""Bellísima""","""Si vas a Guanajuato es indispensable conocerla . Es un precioso lugar para tomarte fotos de recuerdo.""",México,Español,PC,2016-01-20,positivo
Masculino,58.0,Nacional,Excelente,5,51,"""Una hermosa estructura""","""Esta universidad sobresale de los edificios que la rodean por su bella estructura y la hermosura del paisaje. Si bien no hay mucho por hacer es vital darte la vuelta para verla si estás por la zona.""",México,Español,Móvil,2016-01-20,positivo
Masculino,53.0,Nacional,Excelente,5,145,"""Simplemente espectacular""","""Solo tuvimos la oportunidad de verla por fuera y tomar unas fotos. La fachada del edificio es muy bonita, nos hubiera gustado conocerla por fuera. Si vas a Guanajuato no pierdas la oportunidad de tomarte una foto, relamente vale la pena.""",México,Español,PC,2016-01-18,positivo
Femenino,19.0,Nacional,Excelente,5,12,"""Hermosa Universidad""","""Hermosa arquitectura además de la historia y de las letras que lleva en ella. Un monumento clave que hay que visitar al ir a Guanajuato.""",México,Español,PC,2016-01-18,positivo
Masculino,43.0,Nacional,Excelente,5,68,"""Historia de nuestro México""","""Un pedazo de la historia de México es este magnífico monumento, el cual tiene una bella escalinata que ofrece una maravillosa vista de la cuidad desde su punto más alto. No dejes de visitarla.""",México,Español,Móvil,2016-01-17,positivo
Femenino,31.0,Internacional,Excelente,5,275,"""Impresionante""","""La fachada de la Universidad es impresionante.Te topas con ella tan de frente que parece que se te viene encima. Es hermosa y se puede ver desde varios puntos de la ciudad.""",Chile,Español,PC,2016-01-14,positivo
Femenino,37.0,Nacional,Excelente,5,17,"""Un pilar en el centro de la Ciudad""","""Es impresionante ver la magestuosidad de este hermoso edificio, visitar Guanajuato e ir al centro de la Ciudad te obliga a pasar a tomarte la tradicional fotografía en las escalinatas de las mayor casa de estudios del Estado. A través de los años a sido el símbolo mas representativo de la Universidad de Guanajuato, no en vano su imagen a sido plasmada en los billetes de mayor denominación en México; por toda la historia, el legado y los sentimientos que nos mueven a los que hemos estudiado en la UG.""",México,Español,PC,2016-01-14,positivo
Masculino,33.0,Nacional,Muy bueno,4,16,"""Clásico, excelente historia""","""No puedes ir a Gto. sin tomarte una fotografía clásica en esta catedral del estudio de Guanajuato donde subirás por sus empinadas escaleras hasta alcanzar una vista de esta hermosa ciudad.""",México,Español,PC,2016-01-12,positivo
Masculino,,Internacional,Muy bueno,4,19,"""Preciosa""","""Un edificio hermoso, con gran historia, que, afortunadamente, se acompaña de grandes progresos educativos. Uno de los edificios universitarios más hermosos de México.""",Colombia,Español,Móvil,2016-01-10,positivo
Femenino,46.0,Internacional,Muy bueno,4,241,"""La impresión es""","""Grande, hermoso edificio presionado en las calles estrechas de la ciudad con encanto realmente hace una gran impresión, especialmente en un día soleado, cuando las piedras de las que está construido para hacer casi blanco. Debes verlo.""",Polonia,Polaco,PC,2016-01-09,positivo
Femenino,39.0,Nacional,Excelente,5,46,"""Aquí se grabó la película""","""Hermosa la universidad de Guanajuato, en donde se grabo la película del estudiante, aún está en funcionamiento con clases.""",México,Español,Móvil,2016-01-09,positivo
Femenino,22.0,Nacional,Excelente,5,35,"""Imponente""","""Ideal para subir y tomar fotos de los alrededores y para apreciar su arquitectura. Está cerca de todo y es muy fácil llegar.""",México,Español,Móvil,2016-01-08,positivo
Masculino,,Internacional,Excelente,5,10,"""Excelente""","""Una joya de la ciudad de Guanajuato la cual esta cituada centricamente y la cual también puede admirarse desde el mirador del Pipila.""",Estados Unidos,Español,Móvil,2016-01-07,positivo
Masculino,24.0,Nacional,Excelente,5,21,"""Muy buena estructura""","""Es un excelente símbolo de la ciudad, sobre todo por su arquitectura que resalta desde cualquier punto de la ciudad.""",México,Español,PC,2016-01-05,positivo
Masculino,47.0,Nacional,Excelente,5,41,"""A must-see in Guanajuato""","""Definitivamente una visita obligada en Guanajuato: encuéntralo caminando por las estrechas calles de la ciudad, descubre su enorme fachada y sube por sus escalinatas de piedra. Después tómate un café o una cerveza en los bares de los alrededores y disfruta del ambiente estudiantil de el vecindario.""",México,Inglés,PC,2016-01-04,positivo
Femenino,43.0,Nacional,Excelente,5,241,"""Hermosa Universidad""","""Monumento representativo de la ciudad de Guanajuato por su arquitectura y belleza , desde la parte superior de su escalinata puedes disfrutar de la vista de la ciudad, en noviembre se pone una gran ofrenda monumental.""",México,Español,PC,2016-01-03,positivo
Femenino,19.0,Nacional,Excelente,5,62,"""Majestuosa""","""Realmente este edificio de la universidad es majestuoso. Es una visita obligada si se visita Guanajuato.""",México,Español,Móvil,2016-01-02,positivo
Masculino,31.0,Nacional,Muy bueno,4,90,"""Escalinata de la universidad""","""Un icono del lugar sin duda. Lástima que no es posible visitar por el interior. Como sea vale la pena tomar el tiempo de ir, subir escaleras y aprovechar las explicaciones de lo guías voluntarios del lugar. Muy recomendable.""",México,Español,Móvil,2015-12-31,positivo
Femenino,27.0,Internacional,Excelente,5,437,"Escalera de lujo""","""Me gustaría estudiar en esta universidad! Su principal atractivo - la fachada imponente y una gran escalera elegante :) No es extraño que este edificio fue filmada en la película ""Una vez en México"", como el palacio presidencial! Top ofrece una excelente Parnorama el centro histórico de Guanajuato.""",Rusia,Ruso,PC,2015-12-31,positivo
Masculino,59.0,Nacional,Excelente,5,198,"""Maravillosa vista""","""Sentarse a mirar hacia el Pipila, vivir el espíritu universitario, escuchar trovadores que caminan por las calles para alegrar a los visitantes, vale la pena en este emblemático lugar. No se lo pierdan.""",México,Español,Móvil,2015-12-29,positivo
Femenino,38.0,Internacional,Muy bueno,4,71,"""Beautiful architecture""","""El edificio se erige alto, orgulloso y hermoso a pesar de su edad. Desde lejos, parece un castillo. Solo vi el exterior, así que no estoy seguro de cómo se ve por dentro. Sin embargo, vale la pena verlo, incluso por un breve momento. .""",Estados Unidos,Inglés,Móvil,2015-12-27,positivo
Masculino,36.0,Nacional,Excelente,5,44,"""Bella""","""Es un lugar con una arquitectura colonial que te hace pensar que estas en la ciudad española de Toledo y lo mejor de todo es que esta a pocos metros de cualquier sitio turistico de la ciudad.""",México,Español,PC,2015-12-26,positivo
Femenino,49.0,Internacional,Muy bueno,4,132,"""Universidad de la ciudad""","""Las escaleras no subieron, pero el hecho de que la famosa Universidad, siempre estaba llena de turistas. Debido a que el edificio fino, y tire del ojo.""",Japón,Japonés,PC,2015-12-24,positivo
Femenino,30.0,Nacional,Excelente,5,160,"""Arquitectura impresionante""","""Sin duda uno de los lugares que se tienen que visitar en Guanajuato, de día se puede observar cada detalle de arquitectura y en la noche la iluminación lo hace ver realmente fascinante.""",México,Español,PC,2015-12-21,positivo
Femenino,45.0,Nacional,Muy bueno,4,57,"""Impresionantes escaleras, aunque descuidadas""","""El edificio como atracción turística es hermoso y muy útil como sitio de referencia para ubicar otros sitios dentro de la capital de Guanajuato.
Aunque no sea experto en arquitectura se puede admirar la construcción y comparar los cuerpos de edificios que se han creado al ir extendiendo la universidad y sus campos de basquetbol.
Del lado izquierdo de las escaleras se encuentra el Museo del Pueblo de Guanajuato y justo enfrente un hotel con una pequeña fonda donde venden empanadas y emparedados. Desde allí se puede apreciar en su conjunto la Universidad.
Como cualquier atracción en Guanajuato, es mejor ir a pie porque no hay estacionamiento y los taxis no son económicos.""",México,Español,PC,2015-12-20,positivo
Masculino,29.0,Internacional,Muy bueno,4,75,"""Era un gran edificio""","""Dado que va a ver desde lo alto de la colina con la imagen Pipira, fui una vez. ¿Cómo se atreve sentimiento sincero es que me gustaría fueron construidos en un lugar así. Escaleras rindió un ascenso a Kyude hecho.""",Japón,Japonés,PC,2015-12-20,positivo
Femenino,25.0,Nacional,Excelente,5,11,"""Impresionante""","""La fachada de la universidad es hermosa, las escaleras perfectas para tomar una foto tanto de día como con la increíble iluminación nocturna.""",México,Español,Móvil,2015-12-18,positivo
Femenino,47.0,Nacional,Muy bueno,4,12,"""Belleza arquitectónica""","""De belleza arquitectónica, con mucha historia y muy centrica, por tanto, todo te quedará casi a la mano.""",México,Español,PC,2015-12-17,positivo
Masculino,39.0,Nacional,Excelente,5,9,"""SU HISTORIA""","""Empezando por admirar su exterior e interior y descubrir la trascendencia de sus egresados. Sin duda una de las mejores opciones para visitar, pero sobre todo para estudiar.""",México,Español,PC,2015-12-11,positivo
Femenino,20.0,Nacional,Excelente,5,10,"""Impresionante""","""Me quedé sin palabras cuando la vi, siempre había querido ir a la Universidad de Guanajuato. Es un lugar que no se pueden perder cuando visiten Guanajuato.""",México,Español,PC,2015-12-10,positivo
Femenino,24.0,Nacional,Excelente,5,75,"""Único""","""Es un edificio que se destaca a pesar de estar rodeado de muchos que también están bonitos, sin embargo su arquitectura y diseño habla por si sola, esta cerca de la plaza union, fácil acceso.""",México,Español,Móvil,2015-12-09,positivo
Femenino,35.0,Internacional,Muy bueno,4,56,"""Grandiose""","""Edificio impresionante y tradicional en el centro de la ciudad. Si está de visita en el centro, tómese el tiempo para detenerse entre dos calles estrechas y admirar esta obra de arte"".",Bélgica,Inglés,Móvil,2015-12-02,positivo
Masculino,58.0,Internacional,Excelente,5,361,"""Impressive and Majestic entrance""","""Una vez que hayas subido las escaleras que conducen a la entrada principal de la universidad, serás recompensado con un excelente lugar para tomar fotos y un fondo para tomar todas las fotos que necesites para que la gente en casa sienta envidia. La superficie recientemente pulida de la estructura simplemente agrega más a todo el escenario"".",Italia,Inglés,PC,2015-12-02,positivo
Femenino,43.0,Nacional,Excelente,5,11,"""Maravillosa""","""Lugar imponente y maravilloso, de gran arquitectura, ideal para conocer y visitar cada uno de sus espacios llenos de historia.""",México,Español,PC,2015-12-02,positivo
Femenino,26.0,Internacional,Muy bueno,4,53,"""Lindo edificio""","""Uno de los tantos edificios bellos de Guanajuato, al subir la escalera, la tradición es golpear la puerta de la Universidad para tener suerte.""",Chile,Español,PC,2015-12-01,positivo
Femenino,38.0,Nacional,Muy bueno,4,16,"""Hermoso lugar digno de contemplar""","""No se como pude haber olvidado Super Recomendarles a nuestro muy Servicial, amable y siempre agradable Guia de Turismo el Sr. Gabino Palacios, el se encuentra fuera de el hotel que elegimos El Meson de los Poetas y no saben toda la familia lo adoró y te saca de cualquier enredo y duda les dejo su teléfono 4773543489 es una chispa y los va a super ayudar. Sr. Gabino la familia latosa Estevez le agradece su ayuda. Ademas les recomiendo la Rondalla Santa Fe busquen a Cesar hay varias rondallas pero esta es la mejor, digan que los recomendo el Sr. Gabino y les hacen un descuento muy bueno.""",México,Español,PC,2015-12-01,positivo
Femenino,43.0,Internacional,Muy bueno,4,5,"""Visit at night!""","""Es hermoso por la noche. Puedes tomar una foto mientras miras y obtendrás un gran fondo de la arquitectura"".",Estados Unidos,Inglés,PC,2015-11-30,positivo
Masculino,,Internacional,Excelente,5,15,"""Bonita vista""","""Excelente lugar para descansar y/o conversar con los amigos y apreciar las vistas desde lo alto, y tomar buenas fotografías.""",Chile,Español,PC,2015-11-27,positivo
Femenino,29.0,Nacional,Excelente,5,9,"""ALMA DE GUANAJUATO""","""Es una construcción hermosa, si visitas Guanajuato no dejes de apreciarla de día y de noche, por que representa la cultura intelectual de esta hermosa ciudad. Es una construcción con mucha historia y de un gran prestigio por su nivel académico.""",México,Español,PC,2015-11-24,positivo
Femenino,60.0,Nacional,Excelente,5,21,"""Emblematica vista""","""Nunca pero nunca debes de perderte subir las escaleras de la Universidad de Guanajuato sobre todo por la noche. La vista es encantadora. Me encanto ver que cuenta con una nueva iluminacion que la hace lucir imponente. Ademas de encontrarme con la sorpresa de una escultura a los pies de la escalinata de Leonora Carrington.""",México,Español,PC,2015-11-23,positivo
Femenino,66.0,Internacional,Muy bueno,4,276,"""Universidad grande en la pendiente""","""Universidad, que se dice que fue fundada en 1732. Desde que se estableció fue que es que los jesuitas, que han sentido de alguna manera familiar para los japoneses. En gran edificio a lo largo de la pendiente, en la escalera estaba descansando a mucha gente.""",Japón,Japonés,PC,2015-11-22,positivo
Masculino,37.0,Internacional,Muy bueno,4,53,"""IMPONENTE""","""Bella construcción. edificio emblemático. la sala de convenciones magnifica. la escalera es muy alta pero vale la pena el esfuerzo.""",Argentina,Español,PC,2015-11-21,positivo
Masculino,25.0,Nacional,Excelente,5,111,"""Impresionante arquitectura""","""Me gusto bastante este lugar, solo la pude contemplar desde afuera y me gusto mucho. Definitivamente un Must Visit en Guanajuato.""",México,Español,PC,2015-11-21,positivo
Masculino,30.0,Internacional,Excelente,5,67,"""Nice spot for pictures!""","“En tu caminata infinita por las calles de Guanajuato debes pasar por la Universidad que está abierta al público hasta las 2 de la tarde, quizás veas alguna exposición”.",Estados Unidos,Inglés,PC,2015-11-20,positivo
Masculino,44.0,Nacional,Excelente,5,8,"""Un lugar que tienes que visitar""","""Su arquitectura es lo que mas asombra, y es un lugar que si vas a guanajuato tienes que visitar ya que es un icono de la ciudad.""",México,Español,PC,2015-11-20,positivo
Femenino,,Internacional,Muy bueno,4,11,"""Beautiful building!!""","""Solo pude ver el exterior del edificio, pero la vista fue increíble, la construcción es muy interesante y hermosa"".",Estados Unidos,Inglés,PC,2015-11-18,positivo
Masculino,27.0,Nacional,Excelente,5,122,"""Fachada Sencilla""","""Fachada sencilla pero bastante representativa de la arquitectura de Gto. Las escalinatas y las pantallas son buen punto para disfrutar.""",México,Español,PC,2015-11-18,positivo
Masculino,44.0,Nacional,Muy bueno,4,378,"""Ambiente académico en una ciudad cultural""","""Hay que subir los escalones y tocar la puerta de la Universidad de Guanajuato para adquirir sabiduría, según la tradición. Y no sólo hay que cumplir la tradición, el edificio armónico con la ciudad.""",México,Español,PC,2015-11-17,positivo
Masculino,43.0,Nacional,Excelente,5,10,"""Excelente edificio y ubicación""","""Muy bonita construccion. Escalinata famosa y muy bonita. Excelente ubicacion de la universidad y buen ambiente alrededor asi como seguridad publica de la policia y estudiantado alrededor.""",México,Español,PC,2015-11-17,positivo
Femenino,31.0,Nacional,Excelente,5,13,"""Alma mater""","""Un icono de la ciudad no solo por la belleza de su arquitectura o lo majestuosa vista, si no, por que ahí nace la universidad del estado y donde todo estudiante se siente realizado
te reto a que subas su impresionante escalinata y tengas una de las mas maravillosas vista de la ciudad.""",México,Español,PC,2015-11-17,positivo
Masculino,40.0,Internacional,Excelente,5,1,"""Lugar interesante""","""Muy bonitas las construcciones, muy buena gente, bellos paisajes con mucha historia, vale la pena.""",Brasil,Portugés,PC,2015-11-13,positivo
Femenino,37.0,Nacional,Excelente,5,16,"""Un lugar con historia""","""Ninguna universidad como la Universidad de Guanajuato, su arquitectura la hace única, tiene ese olor a madera y a esos recintos que tienen historia; ideal para visitar y en ocasiones proyectan cine de arte en las escalinatas.""",México,Español,PC,2015-11-12,positivo
Femenino,65.0,Nacional,Muy bueno,4,27,"""GuanajuatoSostenibleGSTC""","""Extraordinario lugar para trabajar por la sostenibilidad. Apoyo de documentos extraordinarios de la Universidad de Guanajuato. Extraordinario equipo de participantes Extraordinario equipo Guanajuato Global Sustainable Tourism Council.""",México,Español,Móvil,2015-11-11,positivo
Masculino,25.0,Nacional,Excelente,5,20,"""Arquitectura""","""Un lugar imperdible si te encuentras en la ciudad de Gto. Al subir todas las escaleras puedes disfrutar de una hermosa vista de la ciudad hacia el Pipila. No puede faltar tu foto en este emblemático lugar.""",México,Español,PC,2015-11-11,positivo
Masculino,32.0,Internacional,Excelente,5,121,"""Ir a Guanajuato y no subir las escaleras no está pasando GTO""","""La Universidad es considerada una de patrón más hermoso y raro billete de mil pesos del mundo. Introduce legal del edificio y visitar todos los ambientes, es increíble enorme edificio histórico, que tiene gran parte de la historia de la ciudad, bien mantenido, restaurado otras partes. Hay una tienda con productos de la universidad en la entrada. Súper recomiendo una visita.""",Brasil,Portugés,PC,2015-11-10,positivo
Masculino,23.0,Nacional,Muy bueno,4,58,"""Uno de los lugares más icónicos de Gto""","""Es un lugar apropiado para ver la ciudad, tomar una foto y apreciar uno de los mas bonitas estructuras de gto con mucha historia.""",México,Español,PC,2015-11-09,positivo
Masculino,61.0,Nacional,Excelente,5,61,"""Los Jesuitas y su arquitectura""","""Esta construcción fue empezada por los Jesuitas y con la ayuda de Doña Josefa Teresa de Busto. Su historia comienza de 1732 a 1767 al ser expulsados los Jesuitas las puertas quedaron Cerradas por varios años.""",México,Español,Móvil,2015-11-08,positivo
Masculino,34.0,Internacional,Excelente,5,264,"""Bellísima universidad""","""Más o menos la sede de la Universidad de Guanajuato. Tiene una gran escalera que conduce a la puerta principal. También es una de las más antiguas en el estado de Guanajuato.""",Brasil,Portugés,PC,2015-11-05,positivo
Masculino,22.0,Nacional,Excelente,5,90,"""Parte del recorrido""","""La UG es siempre parte del recorrido cuando tengo visitas y quieren ir a Guanajuato, un lugar icónico de la ciudad, y por supuesto los hago subir todos los escalones.""",México,Español,PC,2015-11-05,positivo
Femenino,31.0,Nacional,Excelente,5,3,"""Excelente""","""fuimos en dia de muertos y arrelaron todas las excaleras...de altar de muerto y se veía muy padre, si aun asi se ve muy padre y muy bonita la universidad... le daba un toque muy padre.""",México,Español,PC,2015-11-03,positivo
Masculino,56.0,Nacional,Excelente,5,59,"""Lugar básico si se visita Guanajuato""","""He estado solamente por fuera de la construcción, pero desde que lo visité por primera vez me gustó mucho su ubicación, arquitectura.""",México,Español,PC,2015-10-30,positivo
Masculino,54.0,Internacional,Excelente,5,181,"""UNIVERSIDADES DEL SIGLO XVIII. MAJESTUOSAS""","""Impresionante edificio icono de Guanajuato y de estudiantinas, Sus escalinatas su cantera blanca, su interior muy tipico provincial, quizas le falta adecuada iluminacion son muchos pasillo que en lugares se hace notorii la falta de luz. Salones imponente más por sus historia cuantos Guanajuatenses ilustres han pisado sus Aulas testigo mudo de cuantas historias de amores, frustraciones, tristezas y llantos que hacen sentir orgullosos a los universitarios.""",Ecuador,Español,PC,2015-10-29,positivo
Masculino,35.0,Nacional,Excelente,5,75,"""Imponente""","""Edificio con casi 300 años de antigüedad e historia, silencioso testigo de la evolución de la ciudad, de amores y desamores de toda aquella persona que ha pisado cada uno de sus escalones. Lugar que no se puede dejar de visitar cuando uno va a la ciudad, ya seas habitante de la ciudad o turista, te maravillara la belleza del edificio. Y sí tienes la fortuna de visitar Guanajuato durante el puente de día de muertos, te sorprenderás con el altar que instalan los estudiantes de la escuela preparatoria oficial de Guanajuato. El edificio de UG siempre maravilla.""",México,Español,PC,2015-10-27,positivo
Masculino,26.0,Internacional,Regular,3,69,"""Impresionante""","""Este edificio siendo creo una facultad, su estructura está impresionante puede ser vista desde el monumento de pipila, ¡muy bueno!""",Colombia,Español,Móvil,2015-10-26,neutral
Masculino,32.0,Internacional,Excelente,5,353,"""Imponente""","""En el centro de la ciudad un edificio blanco de estilo colonial se destaca. Esta es la escuela Guanajuato. El edificio es muy alto, imponente.""",Brasil,Portugés,Móvil,2015-10-25,positivo
Masculino,30.0,Internacional,Excelente,5,5,"""Excelente atencion de personal y alumnos""","""Si te gusta explorar actividades culturales (gratuitas) la universidad cuenta con muchas opciones y el personal te proporciona mucha informacion adicional a todos los folletos disponibles durante el cervantino.""",Estados Unidos,Español,PC,2015-10-23,positivo
Femenino,34.0,Internacional,Excelente,5,15,"""Very impresive building""","""Como muchos de los edificios en Guanajuato, esta universidad es hermosa, los días de semana está abierta para que puedas ver el interior, estuve allí el fin de semana, así que no pude :(""",Estados Unidos,Inglés,PC,2015-10-23,positivo
Femenino,60.0,Internacional,Excelente,5,43,"""Universidad de Patrimonio de la Humanidad""","""La universidad se encuentra en el norte de la basílica, no te enseño, si usted no sabe la universidad. Se hizo un intento para que pueda poner en por la espalda, pero fue rechazado. En el edificio antiguo, y la sensación majestuosa.""",Japón,Japonés,PC,2015-10-22,positivo
Femenino,28.0,Nacional,Muy bueno,4,24,"""Bastante interesante""","""La foto en las escaleras es toda una tradición para todo aquel que visita guanajuato. El interior es muy singular y también vale la oens visitarlo aunque me quede con ganas de ingresar a su biblioteca la cual en fotos se ve espectacular.""",México,Español,PC,2015-10-21,positivo
Femenino,53.0,Nacional,Muy bueno,4,87,"""El edifico principal es precioso""","""En este ligar se encuentran algunas carreras, puedes entrar a la tienda y a una especie de museo, pero ya con verla por fuera y tomar fotos es suficiente.""",México,Español,PC,2015-10-19,positivo
Femenino,37.0,Nacional,Muy bueno,4,8,"""Monumental""","""No cabe duda que es una Universidad llena de historia y belleza, Guanajuato es una ciudad invadida por la cultura y la Universidad de Guanajuato no fue la excepción, deben de conocerla.""",México,Español,PC,2015-10-19,positivo
